4   1.5000    0.2001   -0.1517
   0.4103   -0.0307    2.3371     0.000
   0.0730    0.0440   -2.3522     7.450
   0.1576   -0.3434   -0.7231    14.920
  -0.0000   -0.0000    3.9498     7.289
