4   1.5000    0.1908   -0.1468
   0.1620   -0.3682   -1.1896     7.727
   0.4117   -0.0280    4.4294     0.000
   0.0000   -0.0000    9.5553     3.740
   0.0726    0.0481   -5.4493     3.806
