1.800000e-01 -5.792187e-01 1.852848e-01 -3.574930e-01 1.792188e-01 -5.784375e-01 1.852579e-01 -3.566894e-01
1.784375e-01 -5.776562e-01 1.852342e-01 -3.558857e-01 1.776563e-01 -5.768750e-01 1.852104e-01 -3.550852e-01
1.792188e-01 -5.784375e-01 1.852579e-01 -3.566894e-01 1.784375e-01 -5.776562e-01 1.852342e-01 -3.558857e-01
1.768750e-01 -5.760937e-01 1.851899e-01 -3.542845e-01 1.760938e-01 -5.753125e-01 1.851692e-01 -3.534871e-01
1.753125e-01 -5.745312e-01 1.851517e-01 -3.526895e-01 1.745313e-01 -5.737500e-01 1.851337e-01 -3.518953e-01
1.760938e-01 -5.753125e-01 1.851692e-01 -3.534871e-01 1.753125e-01 -5.745312e-01 1.851517e-01 -3.526895e-01
1.776563e-01 -5.768750e-01 1.852104e-01 -3.550852e-01 1.768750e-01 -5.760937e-01 1.851899e-01 -3.542845e-01
1.737500e-01 -5.714062e-01 1.850935e-01 -3.495408e-01 1.729688e-01 -5.706250e-01 1.850815e-01 -3.487497e-01
1.706250e-01 -5.682812e-01 1.850568e-01 -3.463827e-01 1.698438e-01 -5.675000e-01 1.850493e-01 -3.455982e-01
1.721875e-01 -5.698437e-01 1.850728e-01 -3.479585e-01 1.714063e-01 -5.690625e-01 1.850631e-01 -3.471706e-01
1.729688e-01 -5.706250e-01 1.850815e-01 -3.487497e-01 1.721875e-01 -5.698437e-01 1.850728e-01 -3.479585e-01
1.714063e-01 -5.690625e-01 1.850631e-01 -3.471706e-01 1.706250e-01 -5.682812e-01 1.850568e-01 -3.463827e-01
1.745313e-01 -5.737500e-01 1.851337e-01 -3.518953e-01 1.745313e-01 -5.721875e-01 1.851049e-01 -3.503353e-01
1.745313e-01 -5.721875e-01 1.851049e-01 -3.503353e-01 1.737500e-01 -5.714062e-01 1.850935e-01 -3.495408e-01
1.675000e-01 -5.635937e-01 1.850394e-01 -3.416910e-01 1.667188e-01 -5.628125e-01 1.850392e-01 -3.409134e-01
1.667188e-01 -5.628125e-01 1.850392e-01 -3.409134e-01 1.667188e-01 -5.612500e-01 1.850445e-01 -3.393529e-01
1.643750e-01 -5.589062e-01 1.850647e-01 -3.370273e-01 1.635938e-01 -5.581250e-01 1.850711e-01 -3.362568e-01
1.659375e-01 -5.604687e-01 1.850513e-01 -3.385753e-01 1.651563e-01 -5.596875e-01 1.850562e-01 -3.378013e-01
1.667188e-01 -5.612500e-01 1.850445e-01 -3.393529e-01 1.659375e-01 -5.604687e-01 1.850513e-01 -3.385753e-01
1.651563e-01 -5.596875e-01 1.850562e-01 -3.378013e-01 1.643750e-01 -5.589062e-01 1.850647e-01 -3.370273e-01
1.635938e-01 -5.581250e-01 1.850711e-01 -3.362568e-01 1.635938e-01 -5.565625e-01 1.850907e-01 -3.346965e-01
1.628125e-01 -5.557812e-01 1.851042e-01 -3.339263e-01 1.620313e-01 -5.550000e-01 1.851155e-01 -3.331596e-01
1.635938e-01 -5.565625e-01 1.850907e-01 -3.346965e-01 1.628125e-01 -5.557812e-01 1.851042e-01 -3.339263e-01
1.698438e-01 -5.675000e-01 1.850493e-01 -3.455982e-01 1.698438e-01 -5.659375e-01 1.850407e-01 -3.440378e-01
1.690625e-01 -5.651562e-01 1.850401e-01 -3.432532e-01 1.682813e-01 -5.643750e-01 1.850380e-01 -3.424721e-01
1.698438e-01 -5.659375e-01 1.850407e-01 -3.440378e-01 1.690625e-01 -5.651562e-01 1.850401e-01 -3.432532e-01
