4   1.5000    0.1865   -0.1451
   0.1709   -0.3635   -0.9753     8.337
   0.4117   -0.0280    3.3265     0.000
  -0.0000   -0.0000   11.0697     4.993
   0.0732    0.0468   -5.4304     5.053
