4   1.5000    0.2059   -0.1611
   0.1620   -0.3680   -0.7299    13.633
  -0.0000    0.0000    4.2691     6.173
   0.4117   -0.0280    3.0015     0.000
   0.0726    0.0480   -2.4991     6.324
