-0.0894499240519	0.216640840175	108.37664302	49.2184757476
0.067485809556	0.270481066064	136.824124411	44.4487439599
0.125378934532	0.323150528057	152.14579354	51.8833126756
0.0758880165052	0.168935775092	142.184368293	22.4074045893
0.0446840726594	0.174104341939	126.394945282	25.3673028254
-0.053393808693	0.195806870161	105.347065443	39.592344261
0.151794717525	0.339670929716	157.78594377	53.539989985
-0.228802350798	0.0339257915366	112.930814613	46.4978412647
-0.0696011370483	0.230028381114	112.864243178	50.3995324486
-0.110122784612	0.0247638208684	110.667757022	25.7667506716
-0.147433875395	0.0446896846766	125.404960203	39.915874983
0.0403196784001	0.253308281661	129.612007025	43.1283475822
-0.198528993767	0.0134488959146	84.8126880176	29.415167597
0.0225762134555	0.225733646524	122.595425771	38.3933632754
-0.0197773062491	0.221003661757	114.765714101	41.9592259208
# 15 drop 
-0.101439037735	0.165667837429	93.4735521497	37.4737641328
0.0143429546165	0.117024275336	111.387437257	17.1345934333
-0.103426316116	0.179393137821	97.2297737986	41.0545282792
-0.0665322512313	0.147981198031	92.1745540226	30.0511003094
-0.244194911332	0.0300547015735	108.542265696	46.2832405239
0.0146479087603	0.211714024373	119.067175001	35.9802421667
-0.0556527089851	0.20587004042	107.548301667	42.3266136941
0.0430715240274	0.232655371288	127.985517347	37.8863504443
0.0660744850654	0.262828070674	135.857766485	42.7096112689
-0.119294898796	0.138874626276	84.4884760233	32.9307065204
0.0253490906277	0.259646332435	128.038109852	46.4607966157
0.142064929059	0.339344606595	156.169831273	54.4598870138
-0.158042495298	0.161156819743	89.8533943934	42.2489755753
# 29 drop 
-0.231094291562	0.05044136709	126.484063158	54.9662515754
-0.202054119996	0.0575772469106	131.702644875	53.7393777035
-0.267720575533	0.0237564757749	100.406698555	44.9930928105
-0.0531979982003	0.0173383390033	112.452650228	14.37345655
0.0532225600223	0.169209214881	130.649039027	23.8319560936
-0.141697598903	0.162463496019	90.6399492409	40.8611910407
-0.151686708817	0.0333468944001	115.802808144	35.6078887827
0.0661109133785	0.169400843764	137.125220669	23.0539399046
-0.103403747081	0.134684248503	84.4613154788	30.5448556126
-0.257723175855	0.0680053782167	54.6658542591	26.4402639771
-0.268661219762	0.0603257220037	51.1937677242	24.9969366017
0.0288100161288	0.134265359138	119.73884221	19.1388116997
-0.170078145107	0.118846467375	75.6222835326	32.7414949746
-0.1070869831	0.01340376806	93.0365617262	19.6356158102
-0.281770351708	0.0452696693638	122.186584091	59.6252380367
0.119003695544	0.280826982557	149.232048703	42.0062541584
# 46 drop 
0.0618360434809	0.150177973416	137.774920434	19.9122473152
-0.0179077026236	0.234409773402	117.763462671	45.127761834
0.139805086605	0.301405147238	154.184357484	45.0360922259
-0.274071640855	0.0503399931797	125.995799386	61.0619807378
-0.0569544479838	0.114936540603	85.2135719961	22.5101212546
-0.0817576529306	0.00583469109844	74.6858288322	11.8516931719
-0.215123303395	0.0216611505656	98.7251405699	37.4304313719
0.138568210649	0.298681163097	153.897532988	44.4964569749
-0.0437813970302	0.0751093574391	76.8111557855	14.2853601173
-0.143042010512	0.155277725169	88.357479413	39.1723743265
0.0782609512309	0.206486192656	138.928689436	29.2677964352
0.0754570401213	0.262412124432	137.969044893	41.6632559171
0.124661545831	0.264698144133	151.071605498	37.925165421
-0.0602592461781	0.017590648235	110.664124758	15.5225657413
0.0970336326822	0.266079778275	143.503436541	40.5096466629
0.0399650199811	0.169560945337	124.384246174	24.8500628363
0.104943372687	0.224803908488	147.468277516	31.0698848805
0.119553801161	0.325212373304	151.321980454	53.0525091513
-0.19548430564	0.0676269243952	137.524762579	56.8116393754
0.0353123807057	0.194880473226	123.11372838	30.3117235595
-0.0138414848002	0.211848194942	113.801026533	39.0631588206
0.0595484008833	0.212394471252	131.799850235	31.8969646999
0.0598659901332	0.271238270273	135.407028363	45.4651487499
0.0625179089643	0.237719976265	133.36953115	37.1585723776
