#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
  1.964319124473e-01  4.358941075824e-01  6.652457940226e-01  7.703908413140e-01   1.962905903374e-01  4.359796344236e-01  6.651881599807e-01  7.703515040222e-01
  1.962905903374e-01  4.359796344236e-01  6.651881599807e-01  7.703515040222e-01   1.961491817147e-01  4.360654452643e-01  6.651305630841e-01  7.703122110659e-01
  1.961491817147e-01  4.360654452643e-01  6.651305630841e-01  7.703122110659e-01   1.964319124473e-01  4.358941075824e-01  6.652457940226e-01  7.703908413140e-01
  2.413838801792e-01  4.163027936529e-01  6.855592827536e-01  7.852939481698e-01   2.361934338720e-01  4.180055981602e-01  6.830985351163e-01  7.833860467998e-01
  2.361934338720e-01  4.180055981602e-01  6.830985351163e-01  7.833860467998e-01   2.497390084695e-01  4.137658610070e-01  6.895415761474e-01  7.884388946661e-01
  2.497390084695e-01  4.137658610070e-01  6.895415761474e-01  7.884388946661e-01   2.413838801792e-01  4.163027936529e-01  6.855592827536e-01  7.852939481698e-01
  2.694546711725e-01  4.085884239392e-01  6.989616253182e-01  7.961609364441e-01   2.925029697197e-01  4.035861788111e-01  7.098420915458e-01  8.055884499793e-01
  2.925029697197e-01  4.035861788111e-01  7.098420915458e-01  8.055884499793e-01   3.005168694670e-01  4.020370931469e-01  7.135571024205e-01  8.089382787417e-01
  3.005168694670e-01  4.020370931469e-01  7.135571024205e-01  8.089382787417e-01   3.080331414716e-01  4.006521864524e-01  7.169991383631e-01  8.121044871030e-01
  3.080331414716e-01  4.006521864524e-01  7.169991383631e-01  8.121044871030e-01   3.305748546448e-01  3.967944783679e-01  7.270257092060e-01  8.216919943646e-01
  3.305748546448e-01  3.967944783679e-01  7.270257092060e-01  8.216919943646e-01   3.564836891039e-01  3.926843585052e-01  7.378803136234e-01  8.327519303064e-01
  3.564836891039e-01  3.926843585052e-01  7.378803136234e-01  8.327519303064e-01   3.602072045970e-01  3.921065622144e-01  7.393726873495e-01  8.343345553055e-01
  3.602072045970e-01  3.921065622144e-01  7.393726873495e-01  8.343345553055e-01   3.633458133092e-01  3.916204133092e-01  7.406164867938e-01  8.356659779009e-01
  3.633458133092e-01  3.916204133092e-01  7.406164867938e-01  8.356659779009e-01   3.844022768040e-01  3.883512008272e-01  7.486093620011e-01  8.445115986899e-01
  3.844022768040e-01  3.883512008272e-01  7.486093620011e-01  8.445115986899e-01   4.014563266881e-01  3.856467997010e-01  7.546063955330e-01  8.515183054032e-01
  4.014563266881e-01  3.856467997010e-01  7.546063955330e-01  8.515183054032e-01   4.073766907639e-01  3.846872385475e-01  7.565832328831e-01  8.539074236004e-01
  4.073766907639e-01  3.846872385475e-01  7.565832328831e-01  8.539074236004e-01   4.138897513322e-01  3.836164153318e-01  7.586937407360e-01  8.565059521246e-01
  4.138897513322e-01  3.836164153318e-01  7.586937407360e-01  8.565059521246e-01   4.302483818799e-01  3.808465665169e-01  7.636921495954e-01  8.628777136881e-01
  4.302483818799e-01  3.808465665169e-01  7.636921495954e-01  8.628777136881e-01   4.450530414556e-01  3.782290492431e-01  7.678367050113e-01  8.684267558850e-01
  4.450530414556e-01  3.782290492431e-01  7.678367050113e-01  8.684267558850e-01   4.527362227664e-01  3.768264512242e-01  7.698446544821e-01  8.712156635992e-01
  4.527362227664e-01  3.768264512242e-01  7.698446544821e-01  8.712156635992e-01   4.602393293571e-01  3.754271877142e-01  7.717114657822e-01  8.738749429370e-01
  4.602393293571e-01  3.754271877142e-01  7.717114657822e-01  8.738749429370e-01   4.903068608419e-01  3.695397576891e-01  7.782765227052e-01  8.838414140959e-01
  4.903068608419e-01  3.695397576891e-01  7.782765227052e-01  8.838414140959e-01   5.029616330371e-01  3.669437865528e-01  7.806169695285e-01  8.876845126821e-01
  5.029616330371e-01  3.669437865528e-01  7.806169695285e-01  8.876845126821e-01   5.370136476518e-01  3.597355650184e-01  7.857802777272e-01  8.969453327123e-01
  5.370136476518e-01  3.597355650184e-01  7.857802777272e-01  8.969453327123e-01   5.427985383710e-01  3.584951286031e-01  7.865067298567e-01  8.983623322849e-01
  5.427985383710e-01  3.584951286031e-01  7.865067298567e-01  8.983623322849e-01   5.680382025283e-01  3.531083861782e-01  7.892283523048e-01  9.040322100969e-01
  5.680382025283e-01  3.531083861782e-01  7.892283523048e-01  9.040322100969e-01   5.809787971445e-01  3.503983137481e-01  7.903695209272e-01  9.066297179589e-01
  5.809787971445e-01  3.503983137481e-01  7.903695209272e-01  9.066297179589e-01   5.960121353579e-01  3.473307210674e-01  7.915075959194e-01  9.094015617187e-01
