1
0 0 100000
0.3 100000
99 100000
0.2 100000

1
4
-0.14089219 -0.32437969 1.368  0.006 1000  0.0 0.0 
 0.49476094 -0.03604219 1.368  0.006 1000  0.0 0.0 
 0.48820781  0.10157344 1.368  0.006 1000  0.0 0.0 
-0.34403906  0.50131406 1.368  0.006 1000  0.0 0.0 
