4   1.5000    0.2066   -0.1634
   0.1610   -0.3678   -0.7507    13.284
  -0.0000    0.0000    4.3810     5.728
   0.4117   -0.0280    3.2916     0.000
   0.0726    0.0479   -2.6378     5.873
