4   1.5000    0.2066   -0.1636
   0.1611   -0.3684   -0.7497    13.280
  -0.0001   -0.0000    4.3896     5.742
   0.4117   -0.0279    3.2860     0.000
   0.0726    0.0479   -2.6391     5.887
