# 4 images:  x  y  mag  tdel
 8.033785e-01 -6.783398e-01  2.985732e+00  0.000000e+00
 4.792206e-08  1.328069e-08  8.428630e+00  5.490406e-02
 3.235297e-02 -1.712982e-01  6.725718e+00  5.547913e-02
 1.162730e+00  4.623141e-01  7.074935e-01  2.686598e-01
