#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -2.413855552472e-01 -6.244861159469e-01 -1.943281755213e-01 -4.017577375864e-01  -2.166585862928e-01 -6.388023014537e-01 -1.961261708790e-01 -4.124367813564e-01
 -2.166585862928e-01 -6.388023014537e-01 -1.961261708790e-01 -4.124367813564e-01  -2.003724855520e-01 -6.303278922467e-01 -1.953348050025e-01 -4.024427638752e-01
 -2.003724855520e-01 -6.303278922467e-01 -1.953348050025e-01 -4.024427638752e-01  -1.900989279491e-01 -6.199238575302e-01 -1.948370674088e-01 -3.913529495937e-01
 -1.900989279491e-01 -6.199238575302e-01 -1.948370674088e-01 -3.913529495937e-01  -1.772157000000e-01 -6.025949873613e-01 -1.946392961184e-01 -3.735186265642e-01
 -1.772157000000e-01 -6.025949873613e-01 -1.946392961184e-01 -3.735186265642e-01  -1.763757864213e-01 -6.013250919870e-01 -1.946509321369e-01 -3.722319961794e-01
 -1.763757864213e-01 -6.013250919870e-01 -1.946509321369e-01 -3.722319961794e-01  -1.759103741567e-01 -6.006147839259e-01 -1.946588948348e-01 -3.715133682456e-01
 -1.759103741567e-01 -6.006147839259e-01 -1.946588948348e-01 -3.715133682456e-01  -1.673111154960e-01 -5.867058368986e-01 -1.950179362848e-01 -3.575833999182e-01
 -1.673111154960e-01 -5.867058368986e-01 -1.950179362848e-01 -3.575833999182e-01  -1.622956588297e-01 -5.779890393158e-01 -1.954327488656e-01 -3.489847061399e-01
 -1.622956588297e-01 -5.779890393158e-01 -1.954327488656e-01 -3.489847061399e-01  -1.591188176299e-01 -5.722754633989e-01 -1.957815763438e-01 -3.434026274740e-01
 -1.591188176299e-01 -5.722754633989e-01 -1.957815763438e-01 -3.434026274740e-01  -1.538770724485e-01 -5.625748410275e-01 -1.965113307678e-01 -3.340254983012e-01
