#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
  1.052055251986e+02  9.181417915975e+01  1.429770473940e+02  1.401239686116e+02   1.047763986001e+02  9.207886406419e+01  1.429096903079e+02  1.400516631109e+02
  1.047763986001e+02  9.207886406419e+01  1.429096903079e+02  1.400516631109e+02   1.023634010634e+02  9.361410986429e+01  1.424710453059e+02  1.396135377944e+02
  1.023634010634e+02  9.361410986429e+01  1.424710453059e+02  1.396135377944e+02   1.019502618993e+02  9.388517519441e+01  1.423854043391e+02  1.395336288384e+02
  1.019502618993e+02  9.388517519441e+01  1.423854043391e+02  1.395336288384e+02   1.018825639674e+02  9.392982787071e+01  1.423710694703e+02  1.395204106102e+02
  1.018825639674e+02  9.392982787071e+01  1.423710694703e+02  1.395204106102e+02   1.014820001204e+02  9.419539582738e+01  1.422844975878e+02  1.394415029840e+02
  1.014820001204e+02  9.419539582738e+01  1.422844975878e+02  1.394415029840e+02   9.852602398265e+01  9.622972780323e+01  1.415504316945e+02  1.388269727103e+02
  9.852602398265e+01  9.622972780323e+01  1.415504316945e+02  1.388269727103e+02   9.756365414623e+01  9.692164482697e+01  1.412741576114e+02  1.386168719545e+02
  9.756365414623e+01  9.692164482697e+01  1.412741576114e+02  1.386168719545e+02   9.507920118169e+01  9.878001095815e+01  1.404730545409e+02  1.380593264354e+02
  9.507920118169e+01  9.878001095815e+01  1.404730545409e+02  1.380593264354e+02   9.412670556145e+01  9.952153486179e+01  1.401316237225e+02  1.378418132797e+02
  9.412670556145e+01  9.952153486179e+01  1.401316237225e+02  1.378418132797e+02   9.269790470975e+01  1.006660109968e+02  1.395830918521e+02  1.375139693668e+02
  9.269790470975e+01  1.006660109968e+02  1.395830918521e+02  1.375139693668e+02   9.204048719901e+01  1.012061166652e+02  1.393158833747e+02  1.373630847802e+02
  9.204048719901e+01  1.012061166652e+02  1.393158833747e+02  1.373630847802e+02   9.158430268464e+01  1.015860885068e+02  1.391249309171e+02  1.372585547874e+02
  9.158430268464e+01  1.015860885068e+02  1.391249309171e+02  1.372585547874e+02   8.992143524115e+01  1.030087097733e+02  1.383901483539e+02  1.368800878979e+02
  8.992143524115e+01  1.030087097733e+02  1.383901483539e+02  1.368800878979e+02   8.809431564899e+01  1.046443347945e+02  1.375118651400e+02  1.364724376883e+02
  8.809431564899e+01  1.046443347945e+02  1.375118651400e+02  1.364724376883e+02   8.762657377445e+01  1.050761099136e+02  1.372749443343e+02  1.363700612751e+02
  8.762657377445e+01  1.050761099136e+02  1.372749443343e+02  1.363700612751e+02   8.602358790149e+01  1.065992423737e+02  1.364251795379e+02  1.360271747540e+02
  8.602358790149e+01  1.065992423737e+02  1.364251795379e+02  1.360271747540e+02   8.486013818806e+01  1.077496498481e+02  1.357713271537e+02  1.357875167118e+02
  8.486013818806e+01  1.077496498481e+02  1.357713271537e+02  1.357875167118e+02   8.457791616240e+01  1.080347788602e+02  1.356079623637e+02  1.357307285729e+02
  8.457791616240e+01  1.080347788602e+02  1.356079623637e+02  1.357307285729e+02   8.201176136873e+01  1.107467683939e+02  1.340356504244e+02  1.352428041845e+02
  8.201176136873e+01  1.107467683939e+02  1.340356504244e+02  1.352428041845e+02   8.102013880899e+01  1.118582567505e+02  1.333851754944e+02  1.350700344704e+02
  8.102013880899e+01  1.118582567505e+02  1.333851754944e+02  1.350700344704e+02   7.996858640542e+01  1.130807641256e+02  1.326683679550e+02  1.348979957071e+02
  7.996858640542e+01  1.130807641256e+02  1.326683679550e+02  1.348979957071e+02   7.905092969586e+01  1.141879611137e+02  1.320194604877e+02  1.347581622382e+02
  7.905092969586e+01  1.141879611137e+02  1.320194604877e+02  1.347581622382e+02   7.834510334964e+01  1.150675008735e+02  1.315050703969e+02  1.346576867777e+02
  7.834510334964e+01  1.150675008735e+02  1.315050703969e+02  1.346576867777e+02   7.752998611818e+01  1.161161565016e+02  1.308939555528e+02  1.345498910112e+02
  7.752998611818e+01  1.161161565016e+02  1.308939555528e+02  1.345498910112e+02   7.671416243847e+01  1.172043440559e+02  1.302632944461e+02  1.344514849217e+02
  7.671416243847e+01  1.172043440559e+02  1.302632944461e+02  1.344514849217e+02   7.591851263191e+01  1.183067292196e+02  1.296290601538e+02  1.343653517710e+02
  7.591851263191e+01  1.183067292196e+02  1.296290601538e+02  1.343653517710e+02   7.507713511449e+01  1.195217299223e+02  1.289366441415e+02  1.342856859242e+02
  7.507713511449e+01  1.195217299223e+02  1.289366441415e+02  1.342856859242e+02   7.424643920540e+01  1.207773340193e+02  1.282296449407e+02  1.342195210865e+02
  7.424643920540e+01  1.207773340193e+02  1.282296449407e+02  1.342195210865e+02   7.335012095902e+01  1.222038465761e+02  1.274385611701e+02  1.341633668623e+02
  7.335012095902e+01  1.222038465761e+02  1.274385611701e+02  1.341633668623e+02   7.211358055878e+01  1.243185050463e+02  1.262931914605e+02  1.341150516397e+02
  7.211358055878e+01  1.243185050463e+02  1.262931914605e+02  1.341150516397e+02   7.157461593798e+01  1.253042267889e+02  1.257717163031e+02  1.341058795953e+02
  7.157461593798e+01  1.253042267889e+02  1.257717163031e+02  1.341058795953e+02   7.125399265515e+01  1.259122844794e+02  1.254542866527e+02  1.341042157422e+02
  7.125399265515e+01  1.259122844794e+02  1.254542866527e+02  1.341042157422e+02   6.983543912749e+01  1.288430233042e+02  1.239735888382e+02  1.341357648692e+02
  6.983543912749e+01  1.288430233042e+02  1.239735888382e+02  1.341357648692e+02   6.870074888742e+01  1.315811949819e+02  1.226712458133e+02  1.342177684712e+02
  6.870074888742e+01  1.315811949819e+02  1.226712458133e+02  1.342177684712e+02   6.839232792538e+01  1.324144768605e+02  1.222918362107e+02  1.342514462078e+02
  6.839232792538e+01  1.324144768605e+02  1.222918362107e+02  1.342514462078e+02   6.815496334863e+01  1.330902359193e+02  1.219902426504e+02  1.342814398487e+02
  6.815496334863e+01  1.330902359193e+02  1.219902426504e+02  1.342814398487e+02   6.750814398415e+01  1.351309578610e+02  1.211138883128e+02  1.343851846430e+02
  6.750814398415e+01  1.351309578610e+02  1.211138883128e+02  1.343851846430e+02   6.685982557152e+01  1.376387821268e+02  1.201116791654e+02  1.345354036611e+02
  6.685982557152e+01  1.376387821268e+02  1.201116791654e+02  1.345354036611e+02   6.673662476844e+01  1.382032780231e+02  1.198980278901e+02  1.345720087369e+02
  6.673662476844e+01  1.382032780231e+02  1.198980278901e+02  1.345720087369e+02   6.660165187359e+01  1.388720934572e+02  1.196507737908e+02  1.346164693118e+02
  6.660165187359e+01  1.388720934572e+02  1.196507737908e+02  1.346164693118e+02   6.616121104066e+01  1.417385968043e+02  1.186660645315e+02  1.348171192477e+02
  6.616121104066e+01  1.417385968043e+02  1.186660645315e+02  1.348171192477e+02   6.598500100652e+01  1.438481572325e+02  1.180231389476e+02  1.349703243988e+02
  6.598500100652e+01  1.438481572325e+02  1.180231389476e+02  1.349703243988e+02   6.594509107977e+01  1.462466284450e+02  1.173821427011e+02  1.351431592793e+02
  6.594509107977e+01  1.462466284450e+02  1.173821427011e+02  1.351431592793e+02   6.614866219909e+01  1.492252430585e+02  1.167289373255e+02  1.353440281595e+02
  6.614866219909e+01  1.492252430585e+02  1.167289373255e+02  1.353440281595e+02   6.687446802833e+01  1.530982695335e+02  1.161387750840e+02  1.355545033135e+02
  6.687446802833e+01  1.530982695335e+02  1.161387750840e+02  1.355545033135e+02   6.722561373191e+01  1.543296997315e+02  1.160179882218e+02  1.356026182757e+02
  6.722561373191e+01  1.543296997315e+02  1.160179882218e+02  1.356026182757e+02   6.866929355073e+01  1.580111998143e+02  1.158704417149e+02  1.356657324494e+02
  6.866929355073e+01  1.580111998143e+02  1.158704417149e+02  1.356657324494e+02   6.936528336566e+01  1.593643882945e+02  1.159037098486e+02  1.356495293092e+02
  6.936528336566e+01  1.593643882945e+02  1.159037098486e+02  1.356495293092e+02   7.151274717995e+01  1.626753219881e+02  1.162106458170e+02  1.354851873675e+02
  7.151274717995e+01  1.626753219881e+02  1.162106458170e+02  1.354851873675e+02   7.472603181390e+01  1.662651569463e+02  1.169671749930e+02  1.350233898003e+02
  7.472603181390e+01  1.662651569463e+02  1.169671749930e+02  1.350233898003e+02   7.482058159081e+01  1.663546058027e+02  1.169925874777e+02  1.350068179795e+02
  7.482058159081e+01  1.663546058027e+02  1.169925874777e+02  1.350068179795e+02   7.813662688021e+01  1.690833217519e+02  1.179510428292e+02  1.343395155292e+02
  7.813662688021e+01  1.690833217519e+02  1.179510428292e+02  1.343395155292e+02   7.976279536847e+01  1.701864553787e+02  1.184539073914e+02  1.339586983917e+02
  7.976279536847e+01  1.701864553787e+02  1.184539073914e+02  1.339586983917e+02   8.111878075534e+01  1.710128198044e+02  1.188829392167e+02  1.336178870379e+02
  8.111878075534e+01  1.710128198044e+02  1.188829392167e+02  1.336178870379e+02   8.249516651169e+01  1.717756339423e+02  1.193243543824e+02  1.332521233385e+02
  8.249516651169e+01  1.717756339423e+02  1.193243543824e+02  1.332521233385e+02   8.386767251334e+01  1.724682424103e+02  1.197680944199e+02  1.328689583274e+02
  8.386767251334e+01  1.724682424103e+02  1.197680944199e+02  1.328689583274e+02   8.538014180380e+01  1.731607219165e+02  1.202588291052e+02  1.324269301204e+02
  8.538014180380e+01  1.731607219165e+02  1.202588291052e+02  1.324269301204e+02   8.721372860139e+01  1.739107737041e+02  1.208530820754e+02  1.318653290516e+02
  8.721372860139e+01  1.739107737041e+02  1.208530820754e+02  1.318653290516e+02   9.102520752636e+01  1.751973749998e+02  1.220724547744e+02  1.306174510155e+02
  9.102520752636e+01  1.751973749998e+02  1.220724547744e+02  1.306174510155e+02   9.119748143650e+01  1.752476978328e+02  1.221267611079e+02  1.305587108025e+02
  9.119748143650e+01  1.752476978328e+02  1.221267611079e+02  1.305587108025e+02   9.130596247065e+01  1.752790615823e+02  1.221609136227e+02  1.305216250214e+02
  9.130596247065e+01  1.752790615823e+02  1.221609136227e+02  1.305216250214e+02   9.479056148323e+01  1.761602381843e+02  1.232369679394e+02  1.292928808795e+02
  9.479056148323e+01  1.761602381843e+02  1.232369679394e+02  1.292928808795e+02   9.721153188448e+01  1.766395738311e+02  1.239559221123e+02  1.284006341313e+02
  9.721153188448e+01  1.766395738311e+02  1.239559221123e+02  1.284006341313e+02   9.806618756003e+01  1.767849118061e+02  1.242031746718e+02  1.280790140378e+02
  9.806618756003e+01  1.767849118061e+02  1.242031746718e+02  1.280790140378e+02   9.892257557520e+01  1.769186262244e+02  1.244472219754e+02  1.277535565261e+02
  9.892257557520e+01  1.769186262244e+02  1.244472219754e+02  1.277535565261e+02   1.009640228983e+02  1.771911304552e+02  1.250130698454e+02  1.269659322450e+02
  1.009640228983e+02  1.771911304552e+02  1.250130698454e+02  1.269659322450e+02   1.030079439673e+02  1.774018095992e+02  1.255554887918e+02  1.261626802983e+02
  1.030079439673e+02  1.774018095992e+02  1.255554887918e+02  1.261626802983e+02   1.036873191347e+02  1.774586631138e+02  1.257301045719e+02  1.258928676217e+02
  1.036873191347e+02  1.774586631138e+02  1.257301045719e+02  1.258928676217e+02   1.042548452190e+02  1.775012606637e+02  1.258737169377e+02  1.256665120078e+02
  1.042548452190e+02  1.775012606637e+02  1.258737169377e+02  1.256665120078e+02   1.063042837692e+02  1.776189673180e+02  1.263746293936e+02  1.248426939820e+02
  1.063042837692e+02  1.776189673180e+02  1.263746293936e+02  1.248426939820e+02   1.086662297556e+02  1.776870654347e+02  1.269158768974e+02  1.238835063855e+02
  1.086662297556e+02  1.776870654347e+02  1.269158768974e+02  1.238835063855e+02   1.088583866853e+02  1.776895271350e+02  1.269581441790e+02  1.238051324116e+02
  1.088583866853e+02  1.776895271350e+02  1.269581441790e+02  1.238051324116e+02   1.096489424468e+02  1.776948930932e+02  1.271291665247e+02  1.234823009692e+02
  1.096489424468e+02  1.776948930932e+02  1.271291665247e+02  1.234823009692e+02   1.130120524239e+02  1.776343330374e+02  1.278035596883e+02  1.221053373976e+02
  1.130120524239e+02  1.776343330374e+02  1.278035596883e+02  1.221053373976e+02   1.140489363097e+02  1.775892355809e+02  1.279935657068e+02  1.216810260744e+02
  1.140489363097e+02  1.775892355809e+02  1.279935657068e+02  1.216810260744e+02   1.168486486849e+02  1.774075495193e+02  1.284628796730e+02  1.205406545766e+02
  1.168486486849e+02  1.774075495193e+02  1.284628796730e+02  1.205406545766e+02   1.190698873692e+02  1.772028947164e+02  1.287887960718e+02  1.196458745873e+02
  1.190698873692e+02  1.772028947164e+02  1.287887960718e+02  1.196458745873e+02   1.202246043064e+02  1.770758878265e+02  1.289417284893e+02  1.191858602817e+02
  1.202246043064e+02  1.770758878265e+02  1.289417284893e+02  1.191858602817e+02   1.218700783903e+02  1.768709772368e+02  1.291400171042e+02  1.185380784091e+02
  1.218700783903e+02  1.768709772368e+02  1.291400171042e+02  1.185380784091e+02   1.230299567472e+02  1.767098600493e+02  1.292658960019e+02  1.180878879657e+02
  1.230299567472e+02  1.767098600493e+02  1.292658960019e+02  1.180878879657e+02   1.238096328423e+02  1.765938886786e+02  1.293440659134e+02  1.177886669912e+02
