1
0 0 100000
0.3 100000
99 100000
0.2 100000

1
4
0.3087  -0.9931     1.368  0.006 1000  0.0 0.0 
-1.1407  0.4294   1.445  0.006 1000  0.0 0.0 
-0.75152 0.9528   1.428  0.006  1000  0.0 0.0
0.6978 1.047   1.442  0.006  1000  0.0 0.0
