#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -5.809229939565e-01 -1.018747703037e+00  6.192003404907e-02  8.836486253432e-04  -5.747180704885e-01 -1.023834575837e+00  6.122509143268e-02 -4.000857985857e-04
 -5.747180704885e-01 -1.023834575837e+00  6.122509143268e-02 -4.000857985857e-04  -6.218400451534e-01 -9.835310561420e-01  6.672234830620e-02  9.184685856033e-03
 -6.218400451534e-01 -9.835310561420e-01  6.672234830620e-02  9.184685856033e-03  -6.423720824872e-01 -9.647184914784e-01  6.926578397137e-02  1.322010638371e-02
 -6.423720824872e-01 -9.647184914784e-01  6.926578397137e-02  1.322010638371e-02  -6.470475985157e-01 -9.603232878116e-01  6.985634660917e-02  1.412476448640e-02
 -6.470475985157e-01 -9.603232878116e-01  6.985634660917e-02  1.412476448640e-02  -6.935399668228e-01 -9.142553826807e-01  7.592650148965e-02  2.278253666798e-02
 -6.935399668228e-01 -9.142553826807e-01  7.592650148965e-02  2.278253666798e-02  -7.144619167753e-01 -8.920437902591e-01  7.875209064453e-02  2.644744154704e-02
 -7.144619167753e-01 -8.920437902591e-01  7.875209064453e-02  2.644744154704e-02  -7.729205887853e-01 -8.245540198404e-01  8.678047018089e-02  3.574136752414e-02
 -7.729205887853e-01 -8.245540198404e-01  8.678047018089e-02  3.574136752414e-02  -7.761333506140e-01 -8.205941609478e-01  8.722108080502e-02  3.620634703740e-02
 -7.761333506140e-01 -8.205941609478e-01  8.722108080502e-02  3.620634703740e-02  -7.816817799237e-01 -8.136895882559e-01  8.798037923085e-02  3.699703385671e-02
 -7.816817799237e-01 -8.136895882559e-01  8.798037923085e-02  3.699703385671e-02  -8.315884746459e-01 -7.475617844577e-01  9.462596061023e-02  4.335282238573e-02
 -8.315884746459e-01 -7.475617844577e-01  9.462596061023e-02  4.335282238573e-02  -8.457511334991e-01 -7.273552794949e-01  9.641083471638e-02  4.488761666772e-02
 -8.457511334991e-01 -7.273552794949e-01  9.641083471638e-02  4.488761666772e-02  -8.819543761210e-01 -6.723652486791e-01  1.006268722115e-01  4.821237916012e-02
 -8.819543761210e-01 -6.723652486791e-01  1.006268722115e-01  4.821237916012e-02  -8.944783223853e-01 -6.521053184902e-01  1.019321289899e-01  4.915086723934e-02
 -8.944783223853e-01 -6.521053184902e-01  1.019321289899e-01  4.915086723934e-02  -9.280394122656e-01 -5.941653729742e-01  1.048911294409e-01  5.109596566804e-02
 -9.280394122656e-01 -5.941653729742e-01  1.048911294409e-01  5.109596566804e-02  -9.526306851916e-01 -5.477823760364e-01  1.064099040288e-01  5.197331651828e-02
 -9.526306851916e-01 -5.477823760364e-01  1.064099040288e-01  5.197331651828e-02  -9.692715927623e-01 -5.141349229732e-01  1.070307233726e-01  5.229675020369e-02
 -9.692715927623e-01 -5.141349229732e-01  1.070307233726e-01  5.229675020369e-02  -9.772809324863e-01 -4.971948806341e-01  1.071898402637e-01  5.237405118151e-02
 -9.772809324863e-01 -4.971948806341e-01  1.071898402637e-01  5.237405118151e-02  -1.005272601589e+00 -4.334731718694e-01  1.068744034315e-01  5.224679004438e-02
 -1.005272601589e+00 -4.334731718694e-01  1.068744034315e-01  5.224679004438e-02  -1.026619332655e+00 -3.789934181639e-01  1.054818423443e-01  5.174703700330e-02
 -1.026619332655e+00 -3.789934181639e-01  1.054818423443e-01  5.174703700330e-02  -1.036647858322e+00 -3.511220532329e-01  1.043819297609e-01  5.139996559932e-02
 -1.036647858322e+00 -3.511220532329e-01  1.043819297609e-01  5.139996559932e-02  -1.061252036380e+00 -2.742866467971e-01  1.000583039770e-01  5.028794072320e-02
 -1.061252036380e+00 -2.742866467971e-01  1.000583039770e-01  5.028794072320e-02  -1.063668113464e+00 -2.659124337955e-01  9.947745216380e-02  5.016249806082e-02
 -1.063668113464e+00 -2.659124337955e-01  9.947745216380e-02  5.016249806082e-02  -1.065682983848e+00 -2.587880749371e-01  9.896698962749e-02  5.005624033612e-02
 -1.065682983848e+00 -2.587880749371e-01  9.896698962749e-02  5.005624033612e-02  -1.085723234898e+00 -1.789878236289e-01  9.227333221603e-02  4.896052839740e-02
 -1.085723234898e+00 -1.789878236289e-01  9.227333221603e-02  4.896052839740e-02  -1.087554717425e+00 -1.706344422766e-01  9.147425042505e-02  4.886231359005e-02
