4   1.3400    0.0950   -0.1318
  -0.0157   -0.8067    3.1996     0.000
   0.7579   -0.3027   -9.4453     3.715
   0.7981   -0.1490   10.2270     3.681
  -0.3926    0.3073   -1.0887    17.123
