5   1.3390   -0.6860    0.0230
  -0.7543   -0.6243    7.1870     0.000
  -0.0539    0.0156   28.9041     0.915
  -1.1274    0.4441   -2.4143     8.072
  -0.0945   -0.1560  -30.8538     0.928
  -0.7431    0.0871    0.0000    17.609
