4   1.3390   -0.9051   -0.0580
  -1.0513   -0.8702   -1.2107    34.541
  -1.6243    0.6344    2.2771     0.000
   0.0243   -0.1008   26.2669    23.040
  -0.0000    0.0000  -24.5613    23.045
