4   1.3390   -0.8468    0.1310
  -1.1838   -0.6784    4.7776     0.000
  -0.0000   -0.0000   27.4498     3.562
  -1.4706    0.5188  -21.1668    16.522
  -0.0661   -0.1651  -27.1016     3.576
