1
-1.08028900e+00  -1.03575000e-01 100000
0.3 100000
99 100000
0.2 100000

1
4
0.0     0.0     15.6 0.003 1.5  0.0 0.0 
0.05488  -0.15484   13.104  0.003  0.5  0.0 0.0 
0.79576 -0.65268   6.5208  0.003  0.3  0.0 0.0
1.1466 0.44789   1.2792  0.003  0.13  0.0 0.0
