4   1.3390   -0.8755    0.1457
  -1.1768   -0.6860   -9.0492     3.071
  -1.7049    0.4673   11.5488     0.000
   0.0000   -0.0000  -35.4361     0.901
  -0.0466   -0.1747   34.5846     0.889
