#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
  2.264032875033e-02 -1.313455109480e-01  2.682710554170e-01 -1.155502965010e-01   2.225848776311e-02 -1.380842698379e-01  2.654773273717e-01 -1.165879229719e-01
  2.225848776311e-02 -1.380842698379e-01  2.654773273717e-01 -1.165879229719e-01   2.195578195172e-02 -1.494669838220e-01  2.606852320207e-01 -1.185729796675e-01
  2.195578195172e-02 -1.494669838220e-01  2.606852320207e-01 -1.185729796675e-01   2.196758019198e-02 -1.545203077323e-01  2.585452078252e-01 -1.195411658744e-01
  2.196758019198e-02 -1.545203077323e-01  2.585452078252e-01 -1.195411658744e-01   2.205098939132e-02 -1.587986122067e-01  2.567336358290e-01 -1.203996571766e-01
  2.205098939132e-02 -1.587986122067e-01  2.567336358290e-01 -1.203996571766e-01   2.270050863561e-02 -1.713633375589e-01  2.514441544954e-01 -1.231095344984e-01
  2.270050863561e-02 -1.713633375589e-01  2.514441544954e-01 -1.231095344984e-01   2.296969307075e-02 -1.746109874496e-01  2.500901794366e-01 -1.238519747625e-01
  2.296969307075e-02 -1.746109874496e-01  2.500901794366e-01 -1.238519747625e-01   2.458319582830e-02 -1.883174811133e-01  2.444672191018e-01 -1.271511990849e-01
  2.458319582830e-02 -1.883174811133e-01  2.444672191018e-01 -1.271511990849e-01   2.766952309281e-02 -2.051669993446e-01  2.378188100867e-01 -1.315164553551e-01
  2.766952309281e-02 -2.051669993446e-01  2.378188100867e-01 -1.315164553551e-01   2.774910109451e-02 -2.055264423165e-01  2.376807032517e-01 -1.316126961668e-01
  2.774910109451e-02 -2.055264423165e-01  2.376807032517e-01 -1.316126961668e-01   2.834823537125e-02 -2.081521874864e-01  2.366769029447e-01 -1.323192342007e-01
  2.834823537125e-02 -2.081521874864e-01  2.366769029447e-01 -1.323192342007e-01   3.237726302449e-02 -2.231279215712e-01  2.311311949226e-01 -1.364535748803e-01
  3.237726302449e-02 -2.231279215712e-01  2.311311949226e-01 -1.364535748803e-01   3.695306370291e-02 -2.366729982653e-01  2.263959994790e-01 -1.403159512608e-01
  3.695306370291e-02 -2.366729982653e-01  2.263959994790e-01 -1.403159512608e-01   3.851671637887e-02 -2.407644860249e-01  2.250207565677e-01 -1.415001857453e-01
  3.851671637887e-02 -2.407644860249e-01  2.250207565677e-01 -1.415001857453e-01   4.355120114319e-02 -2.526382630867e-01  2.211785349346e-01 -1.449717620898e-01
  4.355120114319e-02 -2.526382630867e-01  2.211785349346e-01 -1.449717620898e-01   4.610928481537e-02 -2.580715577906e-01  2.194951583348e-01 -1.465740170777e-01
  4.610928481537e-02 -2.580715577906e-01  2.194951583348e-01 -1.465740170777e-01   4.979980062197e-02 -2.653566506649e-01  2.173123472063e-01 -1.487322792630e-01
  4.979980062197e-02 -2.653566506649e-01  2.173123472063e-01 -1.487322792630e-01   5.526203935557e-02 -2.751707877751e-01  2.145065572715e-01 -1.516527818649e-01
  5.526203935557e-02 -2.751707877751e-01  2.145065572715e-01 -1.516527818649e-01   6.201730845625e-02 -2.860611605026e-01  2.115732266059e-01 -1.549045597601e-01
  6.201730845625e-02 -2.860611605026e-01  2.115732266059e-01 -1.549045597601e-01   6.615011790043e-02 -2.921791417515e-01  2.100075169121e-01 -1.567344604950e-01
  6.615011790043e-02 -2.921791417515e-01  2.100075169121e-01 -1.567344604950e-01   6.941362740547e-02 -2.967633321959e-01  2.088725272348e-01 -1.581066851410e-01
  6.941362740547e-02 -2.967633321959e-01  2.088725272348e-01 -1.581066851410e-01   7.866006584921e-02 -3.087512420351e-01  2.060560006844e-01 -1.616997285096e-01
  7.866006584921e-02 -3.087512420351e-01  2.060560006844e-01 -1.616997285096e-01   8.097791069001e-02 -3.115541432996e-01  2.054284340082e-01 -1.625411017290e-01
  8.097791069001e-02 -3.115541432996e-01  2.054284340082e-01 -1.625411017290e-01   9.258327328198e-02 -3.245772300481e-01  2.026610978975e-01 -1.664619475986e-01
  9.258327328198e-02 -3.245772300481e-01  2.026610978975e-01 -1.664619475986e-01   1.007635652849e-01 -3.328883875570e-01  2.010183032630e-01 -1.689807560398e-01
  1.007635652849e-01 -3.328883875570e-01  2.010183032630e-01 -1.689807560398e-01   1.080758975822e-01 -3.398044562487e-01  1.997212661909e-01 -1.710930489658e-01
  1.080758975822e-01 -3.398044562487e-01  1.997212661909e-01 -1.710930489658e-01   1.105755475489e-01 -3.420680048120e-01  1.993101960898e-01 -1.717886076417e-01
  1.105755475489e-01 -3.420680048120e-01  1.993101960898e-01 -1.717886076417e-01   1.253888979634e-01 -3.545454525917e-01  1.971597120033e-01 -1.756739226252e-01
  1.253888979634e-01 -3.545454525917e-01  1.971597120033e-01 -1.756739226252e-01   1.358672854641e-01 -3.625069048033e-01  1.958877756693e-01 -1.782131871712e-01
  1.358672854641e-01 -3.625069048033e-01  1.958877756693e-01 -1.782131871712e-01   1.443341877412e-01 -3.684744461774e-01  1.949856218690e-01 -1.801571241687e-01
  1.443341877412e-01 -3.684744461774e-01  1.949856218690e-01 -1.801571241687e-01   1.529357920694e-01 -3.741413533109e-01  1.941707936850e-01 -1.820414873726e-01
  1.529357920694e-01 -3.741413533109e-01  1.941707936850e-01 -1.820414873726e-01   1.646437578033e-01 -3.812505129998e-01  1.932100072282e-01 -1.844658974178e-01
  1.646437578033e-01 -3.812505129998e-01  1.932100072282e-01 -1.844658974178e-01   1.834241445353e-01 -3.912685735392e-01  1.919888659089e-01 -1.880084929613e-01
  1.834241445353e-01 -3.912685735392e-01  1.919888659089e-01 -1.880084929613e-01   1.865806390734e-01 -3.927880814472e-01  1.918194825486e-01 -1.885587787508e-01
  1.865806390734e-01 -3.927880814472e-01  1.918194825486e-01 -1.885587787508e-01   1.978519884346e-01 -3.978271030998e-01  1.912937039519e-01 -1.904046333768e-01
  1.978519884346e-01 -3.978271030998e-01  1.912937039519e-01 -1.904046333768e-01   2.104428000000e-01 -4.027272438248e-01  1.908453489414e-01 -1.922187204736e-01
  2.104428000000e-01 -4.027272438248e-01  1.908453489414e-01 -1.922187204736e-01   2.285747328308e-01 -4.083582131532e-01  1.904346005208e-01 -1.942694768403e-01
  2.285747328308e-01 -4.083582131532e-01  1.904346005208e-01 -1.942694768403e-01   2.357484077188e-01 -4.100882862341e-01  1.903401737440e-01 -1.948606981960e-01
  2.357484077188e-01 -4.100882862341e-01  1.903401737440e-01 -1.948606981960e-01   2.515134778555e-01 -4.127978111440e-01  1.902426682454e-01 -1.956239049405e-01
  2.515134778555e-01 -4.127978111440e-01  1.902426682454e-01 -1.956239049405e-01   2.616514039536e-01 -4.136682393436e-01  1.902388414900e-01 -1.956573386570e-01
  2.616514039536e-01 -4.136682393436e-01  1.902388414900e-01 -1.956573386570e-01   2.751051443304e-01 -4.136234188564e-01  1.902634292064e-01 -1.950332184966e-01
  2.751051443304e-01 -4.136234188564e-01  1.902634292064e-01 -1.950332184966e-01   2.875912979125e-01 -4.121744315295e-01  1.902611156831e-01 -1.936394183862e-01
  2.875912979125e-01 -4.121744315295e-01  1.902611156831e-01 -1.936394183862e-01   3.030537413110e-01 -4.081153380005e-01  1.901008039398e-01 -1.905695003147e-01
  3.030537413110e-01 -4.081153380005e-01  1.901008039398e-01 -1.905695003147e-01   3.125167877014e-01 -4.041232683993e-01  1.898256224662e-01 -1.877903178324e-01
  3.125167877014e-01 -4.041232683993e-01  1.898256224662e-01 -1.877903178324e-01   3.231444452926e-01 -3.979307193422e-01  1.892364511352e-01 -1.836574361013e-01
  3.231444452926e-01 -3.979307193422e-01  1.892364511352e-01 -1.836574361013e-01   3.343700620148e-01 -3.888812025864e-01  1.880961363659e-01 -1.778398309062e-01
  3.343700620148e-01 -3.888812025864e-01  1.880961363659e-01 -1.778398309062e-01   3.504790655776e-01 -3.692425820512e-01  1.847286934784e-01 -1.658343876035e-01
  3.504790655776e-01 -3.692425820512e-01  1.847286934784e-01 -1.658343876035e-01   3.515516775226e-01 -3.675382674744e-01  1.843868800571e-01 -1.648280706422e-01
  3.515516775226e-01 -3.675382674744e-01  1.843868800571e-01 -1.648280706422e-01   3.519911914070e-01 -3.668213403731e-01  1.842409266847e-01 -1.644064201106e-01
  3.519911914070e-01 -3.668213403731e-01  1.842409266847e-01 -1.644064201106e-01   3.535283704314e-01 -3.642241624671e-01  1.837016187174e-01 -1.628871714113e-01
  3.535283704314e-01 -3.642241624671e-01  1.837016187174e-01 -1.628871714113e-01   3.619789650266e-01 -3.468220214303e-01  1.796873055808e-01 -1.530464174194e-01
  3.619789650266e-01 -3.468220214303e-01  1.796873055808e-01 -1.530464174194e-01   3.638802115246e-01 -3.419374133692e-01  1.784441047481e-01 -1.503935466433e-01
  3.638802115246e-01 -3.419374133692e-01  1.784441047481e-01 -1.503935466433e-01   3.687946536087e-01 -3.267212336985e-01  1.742780106980e-01 -1.424570763276e-01
  3.687946536087e-01 -3.267212336985e-01  1.742780106980e-01 -1.424570763276e-01   3.718969259808e-01 -3.142281653008e-01  1.705573772989e-01 -1.363375307513e-01
  3.718969259808e-01 -3.142281653008e-01  1.705573772989e-01 -1.363375307513e-01   3.755016741675e-01 -2.944359062258e-01  1.642020444454e-01 -1.274574514324e-01
  3.755016741675e-01 -2.944359062258e-01  1.642020444454e-01 -1.274574514324e-01   3.765252217567e-01 -2.869996354065e-01  1.616972975088e-01 -1.244044734184e-01
  3.765252217567e-01 -2.869996354065e-01  1.616972975088e-01 -1.244044734184e-01   3.770879709459e-01 -2.823639995194e-01  1.601112611755e-01 -1.225857161924e-01
  3.770879709459e-01 -2.823639995194e-01  1.601112611755e-01 -1.225857161924e-01   3.790125519704e-01 -2.619712884728e-01  1.530011977942e-01 -1.154149801616e-01
  3.790125519704e-01 -2.619712884728e-01  1.530011977942e-01 -1.154149801616e-01   3.796302279515e-01 -2.532406451506e-01  1.499494391361e-01 -1.127899879726e-01
  3.796302279515e-01 -2.532406451506e-01  1.499494391361e-01 -1.127899879726e-01   3.804694007946e-01 -2.392843230327e-01  1.451794891825e-01 -1.091944058367e-01
  3.804694007946e-01 -2.392843230327e-01  1.451794891825e-01 -1.091944058367e-01   3.806488419080e-01 -2.360636214399e-01  1.441130860767e-01 -1.084735903953e-01
  3.806488419080e-01 -2.360636214399e-01  1.441130860767e-01 -1.084735903953e-01   3.812364638233e-01 -2.254495038553e-01  1.407412878155e-01 -1.063947817571e-01
  3.812364638233e-01 -2.254495038553e-01  1.407412878155e-01 -1.063947817571e-01   3.815660447883e-01 -2.197295104769e-01  1.390410606296e-01 -1.054643073875e-01
  3.815660447883e-01 -2.197295104769e-01  1.390410606296e-01 -1.054643073875e-01   3.816312205167e-01 -2.186348771434e-01  1.387269969802e-01 -1.053013336207e-01
  3.816312205167e-01 -2.186348771434e-01  1.387269969802e-01 -1.053013336207e-01   3.817285480278e-01 -2.170259996775e-01  1.382725769879e-01 -1.050705412357e-01
  3.817285480278e-01 -2.170259996775e-01  1.382725769879e-01 -1.050705412357e-01   3.829177424730e-01 -2.000038422190e-01  1.340933486549e-01 -1.032450887388e-01
  3.829177424730e-01 -2.000038422190e-01  1.340933486549e-01 -1.032450887388e-01   3.833813646912e-01 -1.945425253702e-01  1.330461044728e-01 -1.028821022915e-01
  3.833813646912e-01 -1.945425253702e-01  1.330461044728e-01 -1.028821022915e-01   3.845111621782e-01 -1.831453628369e-01  1.314259249075e-01 -1.024178744752e-01
  3.845111621782e-01 -1.831453628369e-01  1.314259249075e-01 -1.024178744752e-01   3.855151483977e-01 -1.745768346203e-01  1.307704355450e-01 -1.022772625861e-01
  3.855151483977e-01 -1.745768346203e-01  1.307704355450e-01 -1.022772625861e-01   3.864659079233e-01 -1.673326819389e-01  1.306239738860e-01 -1.022529585827e-01
  3.864659079233e-01 -1.673326819389e-01  1.306239738860e-01 -1.022529585827e-01   3.875684226305e-01 -1.596349330724e-01  1.308908924063e-01 -1.022788882069e-01
  3.875684226305e-01 -1.596349330724e-01  1.308908924063e-01 -1.022788882069e-01   3.887472313235e-01 -1.519447142923e-01  1.315915386595e-01 -1.023145363620e-01
  3.887472313235e-01 -1.519447142923e-01  1.315915386595e-01 -1.023145363620e-01   3.900567908809e-01 -1.437779265394e-01  1.327943787352e-01 -1.023160168452e-01
  3.900567908809e-01 -1.437779265394e-01  1.327943787352e-01 -1.023160168452e-01   3.911897113818e-01 -1.368475360453e-01  1.341627174075e-01 -1.022551906838e-01
  3.911897113818e-01 -1.368475360453e-01  1.341627174075e-01 -1.022551906838e-01   3.925788129733e-01 -1.282991234846e-01  1.362489978696e-01 -1.020663256422e-01
  3.925788129733e-01 -1.282991234846e-01  1.362489978696e-01 -1.020663256422e-01   3.935780529889e-01 -1.219669197107e-01  1.380466591047e-01 -1.018275325302e-01
  3.935780529889e-01 -1.219669197107e-01  1.380466591047e-01 -1.018275325302e-01   3.945918570382e-01 -1.152309568545e-01  1.401634225282e-01 -1.014693907354e-01
