4   3.6200    0.3868   -0.4131
   0.9507   -0.8022   -0.3915    39.115
  -0.3339   -0.7477    4.7572     0.000
   0.0000   -0.0000   -9.5005     1.374
   0.3892    0.3200    7.3144     1.014
