4   1.5000    0.1891   -0.1449
   0.1743   -0.3628   -1.1674     9.919
   0.4117   -0.0283    3.5789     0.000
  -0.0005    0.0005   11.4639     2.233
   0.0727    0.0477  -11.0541     2.276
