0.213426 0.167670 -0.184532 0.308503 11.800008 0.108116 0.174152 -0.201671 0.865104 1.876545 0.0 0.0 0.238221 0.018922 0.169136 -0.107790 
0.199285 0.198105 -0.165393 0.329036 -5.155647 0.070097 0.176586 -0.221583 0.872778 15.052020 0.0 0.0 0.280368 0.003522 0.181603 -0.254956 
0.191381 0.134311 -0.218197 0.291144 12.660840 0.146338 0.129784 -0.233219 0.881627 13.048433 0.0 0.0 0.251771 0.002693 0.062050 -0.093449 
0.180707 0.164746 -0.241194 0.316544 7.699794 0.072057 0.167177 -0.252806 0.875715 8.157164 0.0 0.0 0.275201 0.000716 0.152402 -0.070905 
0.202119 0.215699 -0.245356 0.304814 -6.894511 0.133680 0.123490 -0.174797 0.871923 16.168956 0.0 0.0 0.259386 0.006848 0.110557 -0.038783 
0.175757 0.181095 -0.155417 0.317438 2.734254 0.076046 0.124611 -0.225208 0.870203 6.340122 0.0 0.0 0.231595 0.000352 0.121305 -0.249882 
0.217921 0.145431 -0.170997 0.323332 5.963044 0.093425 0.177993 -0.189949 0.874573 12.073066 0.0 0.0 0.303312 0.000786 0.309814 -0.239178 
0.248832 0.229022 -0.172991 0.328211 -4.914679 0.092163 0.166120 -0.204752 0.877764 13.803443 0.0 0.0 0.312388 0.000464 0.082019 -0.239656 
0.163959 0.224760 -0.194050 0.297983 -3.706577 0.104409 0.102592 -0.191280 0.868648 15.612482 0.0 0.0 0.234557 0.001908 0.168472 -0.171772 
0.162244 0.194632 -0.153107 0.311460 12.916544 0.097983 0.172641 -0.239212 0.866563 0.993105 0.0 0.0 0.267864 0.002189 0.129449 -0.096395 
0.163147 0.146321 -0.154725 0.312437 3.829361 0.121233 0.184326 -0.211635 0.866198 16.224461 0.0 0.0 0.269221 0.010773 0.091918 -0.264659 
0.177184 0.213579 -0.155340 0.306252 9.872290 0.155503 0.139146 -0.233677 0.878430 2.485818 0.0 0.0 0.252032 0.000347 0.135913 -0.161562 
0.182401 0.135238 -0.233070 0.292774 -6.947444 0.076333 0.169144 -0.223295 0.882891 3.919073 0.0 0.0 0.327038 0.000267 0.316035 -0.162902 
0.226889 0.142329 -0.201550 0.301398 2.297630 0.106969 0.102467 -0.197618 0.876272 2.489922 0.0 0.0 0.268366 0.004485 0.214189 -0.219512 
0.243700 0.207577 -0.189202 0.302020 11.541064 0.129764 0.126673 -0.165643 0.857469 15.947450 0.0 0.0 0.301557 0.005470 0.125261 -0.053051 
0.193580 0.161473 -0.150634 0.293461 -6.525492 0.109171 0.140881 -0.241917 0.866195 12.159691 0.0 0.0 0.303622 0.000278 0.163757 -0.061305 
0.169275 0.138989 -0.203763 0.328612 -6.128135 0.136519 0.156217 -0.233841 0.863305 6.628137 0.0 0.0 0.236292 0.000353 0.128365 -0.169060 
0.221871 0.180638 -0.241875 0.311248 -3.827000 0.156623 0.105630 -0.243417 0.880386 7.729699 0.0 0.0 0.289539 0.021022 0.256543 -0.272218 
0.174845 0.169687 -0.173506 0.300179 -6.397145 0.117491 0.186279 -0.156649 0.847896 14.402353 0.0 0.0 0.274042 0.008713 0.172509 -0.212336 
0.247683 0.204934 -0.235458 0.312430 10.981864 0.156205 0.121697 -0.226820 0.876223 16.747019 0.0 0.0 0.312432 0.001638 0.279701 -0.274663 
0.237002 0.198336 -0.184395 0.327043 11.121585 0.074576 0.125151 -0.160773 0.871152 14.299403 0.0 0.0 0.315072 0.010377 0.080790 -0.258579 
0.180710 0.195928 -0.210304 0.297789 3.640806 0.061944 0.132779 -0.237006 0.848381 3.123343 0.0 0.0 0.299565 0.000483 0.149374 -0.084809 
0.189752 0.188211 -0.196074 0.311664 6.797400 0.156233 0.128189 -0.207071 0.858313 -1.461638 0.0 0.0 0.245553 0.000306 0.229670 -0.255114 
0.244622 0.193498 -0.187202 0.317640 -3.719978 0.099376 0.100829 -0.159460 0.865875 4.346661 0.0 0.0 0.308168 0.000648 0.095261 -0.234809 
0.211146 0.138023 -0.151953 0.307150 10.006956 0.083777 0.158034 -0.228657 0.855142 -1.410965 0.0 0.0 0.316568 0.000768 0.295580 -0.258833 
0.199545 0.195602 -0.248275 0.319911 0.129408 0.153109 0.113059 -0.169630 0.850487 15.801574 0.0 0.0 0.233547 0.003072 0.295155 -0.058911 
0.226700 0.172548 -0.242580 0.317668 -6.934658 0.087506 0.129020 -0.167930 0.879477 1.050441 0.0 0.0 0.286520 0.000374 0.260761 -0.045374 
0.176396 0.143844 -0.248076 0.301996 -1.068128 0.156360 0.174543 -0.231971 0.875375 9.738854 0.0 0.0 0.232369 0.005267 0.176945 -0.141198 
0.227479 0.169040 -0.227111 0.307654 -2.247880 0.081847 0.156967 -0.224648 0.885316 1.818734 0.0 0.0 0.289712 0.001663 0.075728 -0.283616 
0.219299 0.132906 -0.199094 0.307162 -0.296596 0.102654 0.175254 -0.248101 0.865826 10.365321 0.0 0.0 0.227508 0.000617 0.268724 -0.141143 
0.232020 0.203600 -0.180160 0.315588 -6.415457 0.150556 0.160914 -0.162126 0.854536 6.314951 0.0 0.0 0.246736 0.025738 0.155353 -0.168023 
0.192814 0.162825 -0.186725 0.296671 0.031939 0.135886 0.167058 -0.209939 0.875858 -2.418260 0.0 0.0 0.320780 0.000297 0.268181 -0.057643 
0.181605 0.155838 -0.163883 0.292813 0.227274 0.120583 0.152253 -0.177098 0.884319 6.383102 0.0 0.0 0.298870 0.000863 0.249277 -0.267692 
0.226889 0.145266 -0.188509 0.309731 -2.746724 0.130356 0.173615 -0.241098 0.855112 0.537490 0.0 0.0 0.312103 0.010486 0.315826 -0.119138 
0.252667 0.223400 -0.241975 0.312018 -0.474528 0.074987 0.197124 -0.193316 0.868589 9.760466 0.0 0.0 0.271373 0.002207 0.103887 -0.219704 
0.192456 0.164302 -0.220226 0.292306 8.375514 0.115076 0.116373 -0.164374 0.871671 11.810693 0.0 0.0 0.239657 0.000310 0.143661 -0.220005 
0.203492 0.192266 -0.168219 0.308026 -0.701761 0.105507 0.156883 -0.174755 0.867952 2.310272 0.0 0.0 0.227902 0.001072 0.297149 -0.248348 
0.163341 0.201277 -0.240214 0.290256 -1.241166 0.123967 0.148023 -0.180006 0.871624 0.503675 0.0 0.0 0.298518 0.013075 0.312760 -0.132630 
0.157973 0.190932 -0.195556 0.299941 7.128742 0.092507 0.169954 -0.213661 0.847858 4.951900 0.0 0.0 0.299438 0.000817 0.250192 -0.047092 
0.210361 0.192170 -0.193570 0.305379 11.114699 0.075836 0.168365 -0.251439 0.853390 15.787019 0.0 0.0 0.250736 0.003274 0.228439 -0.047332 
0.228617 0.203287 -0.222485 0.299251 7.504635 0.135311 0.175609 -0.235176 0.882432 9.162157 0.0 0.0 0.322013 0.004549 0.200257 -0.144859 
0.175865 0.174507 -0.215868 0.305333 -5.373599 0.111298 0.120985 -0.188075 0.858123 1.467626 0.0 0.0 0.307468 0.011062 0.251162 -0.180599 
0.220879 0.221522 -0.196460 0.308829 2.532626 0.107962 0.138768 -0.202499 0.859637 10.765589 0.0 0.0 0.255280 0.000294 0.266519 -0.208644 
0.210544 0.136144 -0.227587 0.295175 0.818946 0.130496 0.135740 -0.233827 0.853074 5.759857 0.0 0.0 0.312365 0.007076 0.266950 -0.213397 
0.222494 0.205870 -0.192546 0.321839 -1.866519 0.126929 0.152078 -0.176697 0.862118 11.337159 0.0 0.0 0.284908 0.003119 0.242340 -0.060150 
0.192251 0.161423 -0.217595 0.289163 10.900410 0.133017 0.186948 -0.224416 0.872735 8.717317 0.0 0.0 0.282957 0.007792 0.252058 -0.244994 
0.165545 0.202257 -0.156447 0.297385 9.070329 0.070148 0.177490 -0.243262 0.856811 10.970317 0.0 0.0 0.264391 0.002523 0.095657 -0.074935 
0.185116 0.183104 -0.185751 0.310330 12.424098 0.140418 0.138970 -0.203394 0.873028 5.523634 0.0 0.0 0.232134 0.016819 0.167299 -0.193398 
0.203910 0.138516 -0.214097 0.289126 -3.261423 0.082093 0.188777 -0.205863 0.858582 1.682295 0.0 0.0 0.325383 0.000459 0.227660 -0.129999 
0.220271 0.208500 -0.224882 0.300616 9.849280 0.156613 0.140707 -0.230855 0.851032 6.667765 0.0 0.0 0.281603 0.014353 0.207186 -0.260026 
0.196244 0.194323 -0.190458 0.312152 -6.750082 0.146664 0.129079 -0.165372 0.858254 15.480840 0.0 0.0 0.284409 0.001028 0.124842 -0.260062 
0.177846 0.191503 -0.197076 0.292387 -5.097076 0.083324 0.158797 -0.200894 0.877281 -2.272233 0.0 0.0 0.314092 0.001464 0.176694 -0.036501 
0.177334 0.185601 -0.227039 0.318811 -1.036090 0.126064 0.153745 -0.206708 0.864177 4.864737 0.0 0.0 0.240269 0.000579 0.270740 -0.153910 
0.223724 0.179822 -0.228678 0.290481 3.073546 0.116078 0.154697 -0.201209 0.875817 14.677237 0.0 0.0 0.236628 0.000745 0.231740 -0.264381 
0.216390 0.160672 -0.174349 0.293498 6.649678 0.156983 0.135341 -0.179192 0.851922 8.689707 0.0 0.0 0.319898 0.004268 0.078097 -0.128863 
0.206962 0.228129 -0.247518 0.316151 7.696046 0.103266 0.138303 -0.201096 0.851589 9.475809 0.0 0.0 0.309523 0.024488 0.272539 -0.071738 
0.232269 0.153596 -0.200367 0.295165 9.601104 0.063692 0.117481 -0.181350 0.871639 9.340989 0.0 0.0 0.306159 0.000972 0.235162 -0.182815 
0.176943 0.155320 -0.222008 0.300604 7.333318 0.151684 0.116514 -0.251074 0.849899 8.227424 0.0 0.0 0.297661 0.002633 0.299927 -0.239542 
0.245366 0.178351 -0.164399 0.296880 11.731893 0.089236 0.111304 -0.242095 0.849381 7.717107 0.0 0.0 0.269077 0.023320 0.157334 -0.120881 
0.196464 0.219427 -0.238540 0.299923 12.523952 0.061198 0.166359 -0.226958 0.861249 8.648367 0.0 0.0 0.324819 0.018476 0.153050 -0.216629 
0.208148 0.153336 -0.160364 0.318670 10.977258 0.085119 0.174758 -0.246972 0.868025 8.756898 0.0 0.0 0.258779 0.011909 0.283913 -0.187723 
0.245674 0.138406 -0.227819 0.324293 -4.407403 0.147859 0.194953 -0.178545 0.859272 14.426314 0.0 0.0 0.274984 0.001334 0.207377 -0.093171 
0.232053 0.202400 -0.187921 0.316759 9.407156 0.071993 0.163234 -0.193546 0.875190 -1.888675 0.0 0.0 0.233005 0.020135 0.165904 -0.253149 
0.172079 0.215355 -0.232981 0.328371 7.665643 0.141198 0.102849 -0.209894 0.858674 3.830515 0.0 0.0 0.248114 0.010121 0.137534 -0.205965 
0.194732 0.208504 -0.188374 0.315859 6.562704 0.150351 0.185824 -0.227997 0.877788 -0.006716 0.0 0.0 0.285598 0.002551 0.127731 -0.146735 
0.189699 0.177261 -0.207784 0.296214 6.232012 0.121023 0.165264 -0.191863 0.861794 15.486871 0.0 0.0 0.239846 0.001567 0.073859 -0.034445 
0.208344 0.165495 -0.157449 0.290943 1.953842 0.149675 0.142716 -0.228182 0.869873 10.513644 0.0 0.0 0.317135 0.000333 0.168086 -0.108630 
0.234765 0.180586 -0.220316 0.321923 -4.337734 0.066551 0.175268 -0.156228 0.846865 6.210504 0.0 0.0 0.235212 0.023495 0.315912 -0.048105 
0.251855 0.165278 -0.196014 0.293853 3.149263 0.060293 0.146369 -0.163258 0.870885 16.568152 0.0 0.0 0.257663 0.017328 0.231079 -0.188893 
0.225219 0.142004 -0.205742 0.323824 8.444736 0.158345 0.162904 -0.178899 0.867444 1.058256 0.0 0.0 0.321790 0.003018 0.062956 -0.163485 
0.177661 0.227234 -0.229736 0.313686 -5.259753 0.102994 0.182037 -0.207279 0.861257 4.823567 0.0 0.0 0.269323 0.014067 0.077908 -0.236103 
0.228116 0.161717 -0.247530 0.304223 6.080531 0.135465 0.126144 -0.249162 0.849567 3.372360 0.0 0.0 0.265004 0.002419 0.271792 -0.137864 
0.191112 0.222597 -0.178875 0.309086 9.158003 0.071049 0.161896 -0.189744 0.877920 7.344624 0.0 0.0 0.295888 0.004636 0.147620 -0.042825 
0.236308 0.158849 -0.183952 0.301549 4.370328 0.103060 0.114206 -0.205991 0.848405 14.177090 0.0 0.0 0.242641 0.002448 0.299052 -0.245070 
0.245176 0.135972 -0.189246 0.305105 2.352965 0.106424 0.103943 -0.242597 0.850559 4.758067 0.0 0.0 0.307193 0.001513 0.101752 -0.044191 
0.176856 0.142282 -0.219847 0.309966 0.091796 0.098801 0.108299 -0.208817 0.867539 11.955594 0.0 0.0 0.320883 0.019991 0.308294 -0.253706 
0.219220 0.224125 -0.218787 0.297235 7.975410 0.060596 0.127848 -0.197920 0.866970 0.139524 0.0 0.0 0.281999 0.001017 0.311101 -0.122530 
0.237388 0.220856 -0.156166 0.316263 2.619479 0.138708 0.101108 -0.219777 0.881133 -0.004585 0.0 0.0 0.228355 0.002291 0.152900 -0.070999 
0.199999 0.188349 -0.238133 0.308647 -4.754691 0.140087 0.157754 -0.178184 0.876833 -1.894165 0.0 0.0 0.326048 0.020059 0.209820 -0.182281 
0.191374 0.163915 -0.175807 0.307733 -1.602073 0.070019 0.160962 -0.189729 0.877796 4.865692 0.0 0.0 0.251084 0.002102 0.220647 -0.086951 
0.155310 0.170791 -0.235187 0.328796 -5.658044 0.122716 0.190022 -0.169022 0.863102 13.838237 0.0 0.0 0.324656 0.001642 0.158572 -0.234716 
0.206661 0.159308 -0.204630 0.305929 0.611967 0.098038 0.105374 -0.221243 0.858387 13.342823 0.0 0.0 0.324410 0.009979 0.220133 -0.183858 
0.217991 0.219215 -0.201943 0.311488 -6.044118 0.126846 0.138157 -0.245959 0.860172 14.871046 0.0 0.0 0.284243 0.003718 0.129769 -0.095950 
0.175008 0.212345 -0.210705 0.317668 -4.169448 0.094001 0.145428 -0.199541 0.852362 -1.629752 0.0 0.0 0.320620 0.000502 0.104143 -0.055298 
0.220855 0.181411 -0.175599 0.300409 4.543827 0.075308 0.195379 -0.215809 0.866403 -1.140012 0.0 0.0 0.269258 0.004019 0.087269 -0.059721 
0.227227 0.151865 -0.227963 0.307343 8.731765 0.072087 0.140113 -0.213917 0.880115 -1.282113 0.0 0.0 0.282018 0.005190 0.297750 -0.231500 
0.211511 0.160725 -0.202867 0.321419 8.427371 0.093054 0.154979 -0.159351 0.869756 4.428674 0.0 0.0 0.316475 0.000407 0.307625 -0.236554 
0.210356 0.182036 -0.235203 0.319754 5.379925 0.117951 0.132935 -0.213076 0.859568 7.940557 0.0 0.0 0.270723 0.000933 0.131456 -0.148190 
0.162554 0.154004 -0.149802 0.300595 9.800562 0.065818 0.132729 -0.198645 0.872498 -0.509364 0.0 0.0 0.244749 0.003777 0.157847 -0.039093 
0.198874 0.149887 -0.229132 0.323410 -0.493444 0.143149 0.116380 -0.218076 0.879387 -0.244123 0.0 0.0 0.293598 0.010760 0.154495 -0.257395 
0.210447 0.218057 -0.166603 0.308948 -5.370563 0.145817 0.176777 -0.230336 0.879328 0.023465 0.0 0.0 0.322268 0.004596 0.223211 -0.039253 
0.181731 0.230578 -0.151262 0.326615 11.039987 0.155787 0.155236 -0.201882 0.873846 6.341801 0.0 0.0 0.324852 0.000426 0.270341 -0.219230 
0.223812 0.216071 -0.199794 0.327202 2.332414 0.068017 0.122007 -0.196522 0.873424 14.113974 0.0 0.0 0.262908 0.013609 0.137616 -0.269793 
0.244298 0.199339 -0.160642 0.308076 10.450181 0.115698 0.172439 -0.189162 0.861029 14.896984 0.0 0.0 0.276125 0.024722 0.260660 -0.231053 
0.225938 0.217020 -0.168938 0.319052 -6.234405 0.106117 0.126865 -0.245918 0.882322 -2.454885 0.0 0.0 0.244817 0.000314 0.288453 -0.153344 
0.227994 0.217528 -0.179666 0.290388 0.266300 0.138502 0.097717 -0.230657 0.858899 10.422433 0.0 0.0 0.324946 0.000312 0.217477 -0.091631 
0.212529 0.157044 -0.241086 0.296595 9.739930 0.078631 0.148678 -0.227252 0.846312 11.908705 0.0 0.0 0.311065 0.002775 0.076756 -0.180358 
0.156231 0.152393 -0.199636 0.310859 11.301721 0.124152 0.177643 -0.156862 0.851630 1.239566 0.0 0.0 0.312638 0.005343 0.060365 -0.196926 
0.193315 0.171133 -0.198472 0.289736 9.715497 0.085510 0.153358 -0.218660 0.867907 13.200296 0.0 0.0 0.245312 0.009058 0.090989 -0.186802 
0.191095 0.165383 -0.230941 0.327317 -0.922479 0.151461 0.165183 -0.235919 0.851401 5.942723 0.0 0.0 0.242859 0.008791 0.259187 -0.230788 
0.163169 0.178509 -0.198052 0.307163 -3.564126 0.064920 0.126848 -0.189967 0.857332 1.054498 0.0 0.0 0.317258 0.011489 0.149549 -0.251773 
0.241716 0.137327 -0.201352 0.325025 -3.566344 0.134309 0.197062 -0.213296 0.858290 5.983908 0.0 0.0 0.268072 0.008812 0.279863 -0.177327 
0.251067 0.158632 -0.243921 0.318202 -0.599268 0.135799 0.174608 -0.253883 0.876216 9.318806 0.0 0.0 0.276998 0.000415 0.252379 -0.228521 
0.201938 0.169214 -0.199548 0.312616 3.268109 0.097605 0.185829 -0.237800 0.847799 15.928809 0.0 0.0 0.238523 0.003259 0.281251 -0.280363 
0.218663 0.148801 -0.155304 0.309194 0.093575 0.123239 0.161564 -0.169970 0.852126 -0.194414 0.0 0.0 0.284348 0.008959 0.159954 -0.227591 
0.174812 0.195676 -0.219861 0.316490 7.664000 0.063063 0.121571 -0.216909 0.883124 -1.944461 0.0 0.0 0.236919 0.007663 0.195570 -0.154418 
0.174753 0.225244 -0.222694 0.305165 3.477157 0.138449 0.177915 -0.174810 0.853504 14.607971 0.0 0.0 0.269155 0.004033 0.125523 -0.247849 
0.155959 0.165075 -0.221916 0.312421 -0.781103 0.095446 0.110688 -0.247100 0.879512 2.531937 0.0 0.0 0.296894 0.012009 0.253258 -0.038219 
0.231616 0.189956 -0.241346 0.329029 6.851988 0.091213 0.128744 -0.180130 0.857572 9.645861 0.0 0.0 0.228972 0.000841 0.287674 -0.120691 
0.207854 0.192784 -0.203410 0.321783 9.718965 0.066274 0.181850 -0.227358 0.864668 -1.472659 0.0 0.0 0.238010 0.000584 0.242379 -0.194832 
0.203666 0.144146 -0.224618 0.300672 0.782105 0.091546 0.196339 -0.198616 0.864444 8.466222 0.0 0.0 0.264732 0.005059 0.229493 -0.239673 
0.182829 0.175358 -0.154892 0.325837 2.849211 0.121804 0.167902 -0.235918 0.868733 9.948102 0.0 0.0 0.301215 0.001582 0.086557 -0.154281 
0.225348 0.206281 -0.164522 0.308701 3.601427 0.060756 0.183543 -0.215504 0.862020 7.365688 0.0 0.0 0.314423 0.000839 0.263969 -0.035634 
0.179346 0.221455 -0.160741 0.293851 0.009853 0.089474 0.191637 -0.173816 0.885963 15.821314 0.0 0.0 0.267733 0.002332 0.261459 -0.162266 
0.226128 0.205420 -0.156361 0.297666 7.619697 0.130418 0.105574 -0.168555 0.867309 10.961810 0.0 0.0 0.240519 0.002983 0.072060 -0.092007 
0.156813 0.221221 -0.183584 0.301487 3.156496 0.118569 0.130182 -0.214130 0.871465 15.746895 0.0 0.0 0.261656 0.002215 0.291366 -0.089226 
0.236047 0.157438 -0.181810 0.308422 10.022926 0.108560 0.152851 -0.239381 0.882244 14.627784 0.0 0.0 0.231838 0.000381 0.150671 -0.223930 
0.220004 0.157837 -0.245736 0.323812 7.361688 0.122480 0.135191 -0.219039 0.857500 13.964964 0.0 0.0 0.234904 0.002190 0.096873 -0.268827 
0.231979 0.185284 -0.153516 0.321761 5.764913 0.088525 0.136285 -0.202648 0.850925 1.081370 0.0 0.0 0.317386 0.000309 0.079441 -0.068198 
0.248813 0.177089 -0.237970 0.289923 -6.225425 0.080057 0.135923 -0.199669 0.885500 3.643796 0.0 0.0 0.281122 0.000313 0.236803 -0.064138 
0.221046 0.221729 -0.154609 0.323064 2.102545 0.103130 0.188692 -0.249074 0.886001 4.029026 0.0 0.0 0.259961 0.018521 0.093963 -0.076133 
0.212459 0.134628 -0.219430 0.327345 6.634569 0.075186 0.179533 -0.204434 0.852925 7.106844 0.0 0.0 0.266292 0.000797 0.249681 -0.056969 
0.182637 0.205053 -0.231810 0.298798 -2.202003 0.129790 0.192273 -0.162722 0.872088 -0.505306 0.0 0.0 0.307055 0.006363 0.155354 -0.225373 
0.228183 0.178152 -0.177002 0.317376 -5.534900 0.066133 0.116193 -0.220490 0.860022 4.528189 0.0 0.0 0.286462 0.010401 0.063397 -0.281681 
0.226536 0.224415 -0.210541 0.294779 7.156508 0.076697 0.174271 -0.172811 0.864753 15.872496 0.0 0.0 0.284932 0.000581 0.304867 -0.245911 
0.247527 0.229742 -0.248404 0.311375 -3.489267 0.140358 0.108396 -0.251432 0.856532 2.981597 0.0 0.0 0.232460 0.003494 0.077800 -0.098417 
0.230319 0.148549 -0.234235 0.315308 -6.670701 0.126684 0.183518 -0.255382 0.847059 5.550912 0.0 0.0 0.261873 0.024117 0.130271 -0.056644 
0.183773 0.158209 -0.245612 0.296979 12.617390 0.076748 0.152760 -0.195491 0.877971 0.569650 0.0 0.0 0.281236 0.000407 0.095902 -0.181854 
0.172837 0.212495 -0.215915 0.309378 8.691998 0.068076 0.136952 -0.218850 0.857453 1.087285 0.0 0.0 0.273595 0.002607 0.302067 -0.167763 
0.195253 0.175687 -0.242547 0.308402 10.217887 0.142457 0.177168 -0.240434 0.857924 2.918166 0.0 0.0 0.231764 0.000988 0.122044 -0.218649 
0.226644 0.167489 -0.179351 0.307936 -6.226221 0.112766 0.120362 -0.170818 0.867932 11.074148 0.0 0.0 0.326669 0.019524 0.170175 -0.084970 
0.243083 0.193401 -0.194197 0.325945 -6.525545 0.084152 0.141161 -0.227438 0.878400 12.353518 0.0 0.0 0.244979 0.008396 0.187026 -0.190326 
0.234912 0.206450 -0.157637 0.297712 11.294482 0.084806 0.139033 -0.202378 0.854246 14.591485 0.0 0.0 0.295529 0.003944 0.070812 -0.227014 
0.211751 0.179592 -0.201860 0.299092 -2.287858 0.063838 0.140773 -0.161251 0.846328 16.407502 0.0 0.0 0.247390 0.002862 0.285251 -0.173734 
