0.018231 -0.225721 5.009321 0.161651 -0.007605 3.316826 0.390441 -0.207622 4.629709 0.111184 -0.290075 6.875535 
-0.054891 -0.083872 4.502292 0.069432 0.050355 1.949501 0.361913 -0.059001 3.609618 0.089380 -0.274769 1.085177 
-0.081790 -0.159857 4.465570 0.043569 -0.021571 1.597232 0.452807 -0.126987 4.407908 0.182351 -0.486672 1.367926 
-0.087593 -0.173807 7.311104 0.003525 -0.004452 2.604575 0.420942 -0.095341 2.892135 0.109594 -0.388835 1.628371 
-0.029935 0.003930 9.380650 0.027631 0.055081 6.097378 0.369079 0.001051 2.730668 0.094727 -0.280823 1.295261 
-0.047139 -0.112883 2.803144 0.327456 -0.010646 5.306394 0.368628 -0.181877 11.232270 0.253618 -0.286360 6.605762 
0.037247 -0.370409 8.345597 0.190750 0.011758 2.355952 0.479390 -0.321964 6.456597 0.078920 -0.394772 7.106142 
-0.131818 -0.049830 3.799554 0.021827 0.075776 1.570235 0.418384 0.010646 3.720974 0.152004 -0.459381 0.789257 
-0.159569 0.006883 3.710324 0.043808 0.150498 1.941305 0.436258 0.069364 5.764010 0.153599 -0.483260 0.840658 
0.199282 0.093125 36.846850 0.227986 0.101835 37.432280 0.502275 -0.020477 5.031977 0.242543 -0.287297 1.975301 
# 
0.094048 -0.101043 12.422890 0.333146 0.007030 6.213586 0.534316 -0.211807 6.759615 0.274901 -0.437679 5.397908 
-0.046950 -0.236989 7.772392 -0.009585 -0.139042 4.196964 0.466845 -0.137240 2.446869 0.088497 -0.412297 1.575583 
-0.163791 -0.150124 2.079079 -0.007335 0.014258 0.933670 0.232690 0.051403 3.625183 0.171995 -0.337194 0.818691 
-0.282395 -0.114527 2.601554 0.537144 0.000171 8.755688 0.579646 -0.252259 13.448010 0.300828 -0.536427 3.088229 
-0.032994 -0.142265 13.425380 -0.020697 -0.009316 4.796041 0.589363 0.011867 2.069609 0.065415 -0.282687 7.004435 
-0.189220 0.092346 4.714725 -0.031358 0.225297 9.836608 0.323651 0.226841 29.416980 0.168951 -0.402153 1.177891 
-0.080608 -0.060575 3.441666 0.061059 0.047270 2.913910 0.227815 0.062811 12.253480 0.168119 -0.332992 1.921453 
-0.123303 -0.167492 31.918460 -0.087431 -0.049991 18.902370 0.499284 -0.175863 2.189435 -0.080734 -0.314405 11.652640 
-0.068044 0.011462 7.024316 -0.011972 0.073863 4.185075 0.422801 0.074938 3.811113 0.190617 -0.350291 1.556888 
0.021127 -0.108066 6.273633 0.273110 0.017061 3.296342 0.398561 -0.168603 4.728533 0.170863 -0.248028 3.646582 
-0.067376 0.031573 5.063362 -0.006365 0.076954 3.292273 0.340464 0.087000 4.599270 0.163763 -0.362816 1.010085 
