4   1.5000    0.2036   -0.1646
   0.4116   -0.0283    2.0813     0.000
   0.0000   -0.0000    4.7741     1.993
   0.1637   -0.3653   -0.3134     4.749
   0.0724    0.0489   -2.9960     2.030
