4   1.3390   -0.6471    0.1721
  -1.1831   -0.6678   -5.3301     8.527
  -0.0485   -0.1698   10.1599     4.628
  -0.0000   -0.0000   -8.0807     4.699
  -1.7111    0.4626    7.6837     0.000
