#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2 lev
#
# To plot the image plane grid, connect each (x1,y1) to the (x2,y2)
# on the same line -- do *not* connect consecutive lines!
#
# To plot the source plane grid, do the same for (u1,v1) and (u2,v2).
#
-4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00 -3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00
-3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00 -4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00
-4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00 -4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00
-3.466398e+00 -6.725474e+00 -3.009773e+00 -5.331639e+00 -4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00
-4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00 -5.054306e+00 -5.489555e+00 -4.340681e+00 -4.350708e+00
-5.054306e+00 -5.489555e+00 -4.340681e+00 -4.350708e+00 -3.466398e+00 -6.725474e+00 -3.009773e+00 -5.331639e+00
-6.154876e+00 -3.805008e+00 -5.243460e+00 -3.095940e+00 -4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00
-4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00 -5.860257e+00 -3.675777e+00 -4.943919e+00 -2.976765e+00
-5.860257e+00 -3.675777e+00 -4.943919e+00 -2.976765e+00 -6.154876e+00 -3.805008e+00 -5.243460e+00 -3.095940e+00
-6.154876e+00 -3.805008e+00 -5.243460e+00 -3.095940e+00 -5.054306e+00 -5.489555e+00 -4.340681e+00 -4.350708e+00
-4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00 -5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00
-5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00 -4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00
-4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00 -4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00
-5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00 -4.817613e+00 -5.271663e+00 -4.102709e+00 -4.144191e+00
-4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00 -2.853919e+00 -5.593713e+00 -2.407177e+00 -4.245380e+00
-2.853919e+00 -5.593713e+00 -2.407177e+00 -4.245380e+00 -4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00
-4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00 -4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00
-4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00 -5.271020e+00 -3.417313e+00 -4.344933e+00 -2.738302e+00
-5.271020e+00 -3.417313e+00 -4.344933e+00 -2.738302e+00 -4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00
-4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00 -3.007039e+00 -5.876653e+00 -2.557805e+00 -4.516954e+00
-3.007039e+00 -5.876653e+00 -2.557805e+00 -4.516954e+00 -4.344225e+00 -4.835879e+00 -3.626840e+00 -3.731102e+00
-3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00 -3.160158e+00 -6.159593e+00 -2.708448e+00 -4.788521e+00
-3.160158e+00 -6.159593e+00 -2.708448e+00 -4.788521e+00 -4.580919e+00 -5.053771e+00 -3.864761e+00 -3.937657e+00
-3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00 -3.466398e+00 -6.725474e+00 -3.009773e+00 -5.331639e+00
-3.466398e+00 -6.725474e+00 -3.009773e+00 -5.331639e+00 -1.563224e+00 -7.378835e+00 -1.379729e+00 -5.892973e+00
-1.563224e+00 -7.378835e+00 -1.379729e+00 -5.892973e+00 -3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00
-3.313278e+00 -6.442534e+00 -2.859104e+00 -5.060082e+00 -1.457319e+00 -6.744179e+00 -1.285581e+00 -5.278468e+00
-1.457319e+00 -6.744179e+00 -1.285581e+00 -5.278468e+00 -3.160158e+00 -6.159593e+00 -2.708448e+00 -4.788521e+00
-3.160158e+00 -6.159593e+00 -2.708448e+00 -4.788521e+00 -3.007039e+00 -5.876653e+00 -2.557805e+00 -4.516954e+00
-4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00 -4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00
-4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00 -3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00
-3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00 -4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00
-2.547680e+00 -5.027832e+00 -2.105979e+00 -3.702209e+00 -3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00
-3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00 -3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00
-3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00 -2.547680e+00 -5.027832e+00 -2.105979e+00 -3.702209e+00
-3.160756e+00 -3.746419e+00 -2.437839e+00 -2.697919e+00 -3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00
-3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00 -2.241440e+00 -4.461951e+00 -1.804883e+00 -3.158998e+00
-2.241440e+00 -4.461951e+00 -1.804883e+00 -3.158998e+00 -3.160756e+00 -3.746419e+00 -2.437839e+00 -2.697919e+00
-3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00 -2.394560e+00 -4.744891e+00 -1.955416e+00 -3.430609e+00
-2.394560e+00 -4.744891e+00 -1.955416e+00 -3.430609e+00 -3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00
-3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00 -3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00
-2.853919e+00 -5.593713e+00 -2.407177e+00 -4.245380e+00 -3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00
-4.387165e+00 -3.029618e+00 -3.446790e+00 -2.380232e+00 -3.870837e+00 -4.400095e+00 -3.151098e+00 -3.317924e+00
-3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00 -4.387165e+00 -3.029618e+00 -3.446790e+00 -2.380232e+00
-3.160158e+00 -6.159593e+00 -2.708448e+00 -4.788521e+00 -1.404366e+00 -6.426851e+00 -1.238503e+00 -4.971216e+00
-1.404366e+00 -6.426851e+00 -1.238503e+00 -4.971216e+00 -3.007039e+00 -5.876653e+00 -2.557805e+00 -4.516954e+00
-4.092546e+00 -2.900387e+00 -3.147537e+00 -2.260743e+00 -3.634144e+00 -4.182203e+00 -2.913290e+00 -3.111292e+00
-3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00 -4.092546e+00 -2.900387e+00 -3.147537e+00 -2.260743e+00
-5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00 -6.007608e+00 -1.801247e+00 -5.008936e+00 -1.649307e+00
-6.007608e+00 -1.801247e+00 -5.008936e+00 -1.649307e+00 -5.860257e+00 -3.675777e+00 -4.943919e+00 -2.976765e+00
-5.860257e+00 -3.675777e+00 -4.943919e+00 -2.976765e+00 -5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00
-5.271020e+00 -3.417313e+00 -4.344933e+00 -2.738302e+00 -5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00
-5.271020e+00 -3.417313e+00 -4.344933e+00 -2.738302e+00 -5.686992e+00 -1.774680e+00 -4.680272e+00 -1.630198e+00
-5.686992e+00 -1.774680e+00 -4.680272e+00 -1.630198e+00 -5.565639e+00 -3.546545e+00 -4.644409e+00 -2.857554e+00
-4.387165e+00 -3.029618e+00 -3.446790e+00 -2.380232e+00 -4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00
-4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00 -4.976402e+00 -3.288082e+00 -4.045500e+00 -2.619002e+00
-4.976402e+00 -3.288082e+00 -4.045500e+00 -2.619002e+00 -4.107531e+00 -4.617987e+00 -3.388950e+00 -3.524526e+00
-4.725141e+00 -1.694979e+00 -3.694570e+00 -1.572338e+00 -4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00
-4.387165e+00 -3.029618e+00 -3.446790e+00 -2.380232e+00 -4.725141e+00 -1.694979e+00 -3.694570e+00 -1.572338e+00
-4.976402e+00 -3.288082e+00 -4.045500e+00 -2.619002e+00 -5.686992e+00 -1.774680e+00 -4.680272e+00 -1.630198e+00
-5.271020e+00 -3.417313e+00 -4.344933e+00 -2.738302e+00 -4.976402e+00 -3.288082e+00 -4.045500e+00 -2.619002e+00
-5.366375e+00 -1.748113e+00 -4.351650e+00 -1.611009e+00 -4.976402e+00 -3.288082e+00 -4.045500e+00 -2.619002e+00
-4.681783e+00 -3.158850e+00 -3.746115e+00 -2.499649e+00 -5.366375e+00 -1.748113e+00 -4.351650e+00 -1.611009e+00
-3.397450e+00 -3.964311e+00 -2.675533e+00 -2.904626e+00 -3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00
-3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00 -4.092546e+00 -2.900387e+00 -3.147537e+00 -2.260743e+00
-4.092546e+00 -2.900387e+00 -3.147537e+00 -2.260743e+00 -4.387165e+00 -3.029618e+00 -3.446790e+00 -2.380232e+00
-2.088321e+00 -4.179011e+00 -1.654386e+00 -2.887373e+00 -2.924062e+00 -3.528527e+00 -2.200222e+00 -2.491166e+00
-2.924062e+00 -3.528527e+00 -2.200222e+00 -2.491166e+00 -3.160756e+00 -3.746419e+00 -2.437839e+00 -2.697919e+00
-3.160756e+00 -3.746419e+00 -2.437839e+00 -2.697919e+00 -2.088321e+00 -4.179011e+00 -1.654386e+00 -2.887373e+00
-3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00 -3.160756e+00 -3.746419e+00 -2.437839e+00 -2.697919e+00
-2.924062e+00 -3.528527e+00 -2.200222e+00 -2.491166e+00 -3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00
-3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00 -4.083908e+00 -1.641844e+00 -3.037811e+00 -1.533152e+00
-4.083908e+00 -1.641844e+00 -3.037811e+00 -1.533152e+00 -4.092546e+00 -2.900387e+00 -3.147537e+00 -2.260743e+00
-2.924062e+00 -3.528527e+00 -2.200222e+00 -2.491166e+00 -3.503309e+00 -2.641923e+00 -2.549316e+00 -2.021495e+00
-3.503309e+00 -2.641923e+00 -2.549316e+00 -2.021495e+00 -3.797928e+00 -2.771155e+00 -2.848372e+00 -2.141169e+00
-3.442674e+00 -1.588710e+00 -2.381579e+00 -1.493246e+00 -3.503309e+00 -2.641923e+00 -2.549316e+00 -2.021495e+00
-3.503309e+00 -2.641923e+00 -2.549316e+00 -2.021495e+00 -3.208690e+00 -2.512692e+00 -2.250398e+00 -1.901703e+00
-3.208690e+00 -2.512692e+00 -2.250398e+00 -1.901703e+00 -3.442674e+00 -1.588710e+00 -2.381579e+00 -1.493246e+00
-3.503309e+00 -2.641923e+00 -2.549316e+00 -2.021495e+00 -2.687368e+00 -3.310635e+00 -1.962699e+00 -2.284358e+00
-2.687368e+00 -3.310635e+00 -1.962699e+00 -2.284358e+00 -3.208690e+00 -2.512692e+00 -2.250398e+00 -1.901703e+00
-3.208690e+00 -2.512692e+00 -2.250398e+00 -1.901703e+00 -2.450674e+00 -3.092743e+00 -1.725294e+00 -2.077484e+00
-2.450674e+00 -3.092743e+00 -1.725294e+00 -2.077484e+00 -2.914072e+00 -2.383460e+00 -1.951655e+00 -1.781770e+00
