1
0.625 0.625 100000
0.3 100000
99 100000
0.2 100000

1
4
0.81  0.34     8.46  0.006 1000  0.0 0.0 
0.91  0.415   8.56  0.006 1000  0.0 0.0 
0.49 0.52   0.01  0.006  1000  0.0 0.0
0.96 0.825   8.24  0.006  1000  0.0 0.0
