4   1.5000    0.1908   -0.1467
   0.1619   -0.3680   -1.1691     7.791
   0.4117   -0.0280    4.4139     0.000
   0.0000   -0.0000    9.4842     3.750
   0.0726    0.0480   -5.4102     3.816
