#
# Columns: x1 y1 u1 v1 x2 y2 u2 v2
#
# To plot the image plane curves, connect each (x1,y1)
# to the (x2,y2) on the same line -- do *not* connect
# consecutive lines!
#
# To plot the source plane curves, do the same for
# (u1,v1) and (u2,v2).
#
 -2.681444264921e-01 -5.444392394599e-01 -1.760436856564e-01 -3.321378319871e-01  -2.678898912918e-01 -5.456005579863e-01 -1.763692050103e-01 -3.331177447968e-01
 -2.678898912918e-01 -5.456005579863e-01 -1.763692050103e-01 -3.331177447968e-01  -2.664278632142e-01 -5.521574165629e-01 -1.781779220040e-01 -3.386776737736e-01
 -2.664278632142e-01 -5.521574165629e-01 -1.781779220040e-01 -3.386776737736e-01  -2.663526761337e-01 -5.524890109777e-01 -1.782680637466e-01 -3.389600371153e-01
 -2.663526761337e-01 -5.524890109777e-01 -1.782680637466e-01 -3.389600371153e-01  -2.657163545364e-01 -5.552718259256e-01 -1.790194549297e-01 -3.413339852475e-01
 -2.657163545364e-01 -5.552718259256e-01 -1.790194549297e-01 -3.413339852475e-01  -2.647545167604e-01 -5.593947336561e-01 -1.801157902601e-01 -3.448647235385e-01
 -2.647545167604e-01 -5.593947336561e-01 -1.801157902601e-01 -3.448647235385e-01  -2.646344710668e-01 -5.599019690501e-01 -1.802492642861e-01 -3.453001836228e-01
 -2.646344710668e-01 -5.599019690501e-01 -1.802492642861e-01 -3.453001836228e-01  -2.630776109003e-01 -5.663253366731e-01 -1.819124598603e-01 -3.508338599578e-01
 -2.630776109003e-01 -5.663253366731e-01 -1.819124598603e-01 -3.508338599578e-01  -2.627394367718e-01 -5.676814153307e-01 -1.822571032592e-01 -3.520064521082e-01
 -2.627394367718e-01 -5.676814153307e-01 -1.822571032592e-01 -3.520064521082e-01  -2.612992740189e-01 -5.732940124933e-01 -1.836590018448e-01 -3.568744116760e-01
 -2.612992740189e-01 -5.732940124933e-01 -1.836590018448e-01 -3.568744116760e-01  -2.607118594630e-01 -5.755063636853e-01 -1.842005777093e-01 -3.587993784082e-01
 -2.607118594630e-01 -5.755063636853e-01 -1.842005777093e-01 -3.587993784082e-01  -2.593943966294e-01 -5.803035253267e-01 -1.853530203538e-01 -3.629841664106e-01
 -2.593943966294e-01 -5.803035253267e-01 -1.853530203538e-01 -3.629841664106e-01  -2.585113170068e-01 -5.833906910501e-01 -1.860785066104e-01 -3.656843538188e-01
 -2.585113170068e-01 -5.833906910501e-01 -1.860785066104e-01 -3.656843538188e-01  -2.573304391953e-01 -5.873579238182e-01 -1.869917547933e-01 -3.691614648950e-01
 -2.573304391953e-01 -5.873579238182e-01 -1.869917547933e-01 -3.691614648950e-01  -2.560818156065e-01 -5.913536201197e-01 -1.878893119053e-01 -3.726705206002e-01
 -2.560818156065e-01 -5.913536201197e-01 -1.878893119053e-01 -3.726705206002e-01  -2.550633001416e-01 -5.944631573244e-01 -1.885719035691e-01 -3.754053125901e-01
