2.854149e+01  1.611109e-01 -2.179937e-01 
2.485642e+01  1.599063e-01 -2.197361e-01 
1.643729e+01  1.432985e-01 -2.112026e-01 
1.715452e+01  1.415630e-01 -2.122008e-01 
1.613198e+01  1.433177e-01 -2.118614e-01 
2.100214e+01  1.466787e-01 -2.047158e-01 
1.672632e+01  1.457702e-01 -2.102808e-01 
1.771956e+01  1.424263e-01 -2.092704e-01 
1.837708e+01  1.453576e-01 -2.075296e-01 
1.501145e+01  1.460997e-01 -2.133524e-01 
2.058609e+01  1.531046e-01 -2.127225e-01 
1.770590e+01  1.496449e-01 -2.118323e-01 
1.740652e+01  1.435553e-01 -2.090859e-01 
2.366824e+01  1.380130e-01 -2.056049e-01 
2.710089e+01  1.417152e-01 -1.944927e-01 
2.284135e+01  1.456968e-01 -2.016792e-01 
2.164012e+01  1.545672e-01 -2.137411e-01 
2.030617e+01  1.461515e-01 -2.052300e-01 
1.790962e+01  1.426627e-01 -2.086463e-01 
1.840918e+01  1.474836e-01 -2.087892e-01 
2.637026e+01  1.375719e-01 -1.996678e-01 
2.374361e+01  1.416766e-01 -1.991207e-01 
2.370977e+01  1.385442e-01 -2.031673e-01 
2.634115e+01  1.380794e-01 -1.982908e-01 
2.673982e+01  1.457625e-01 -1.972274e-01 
2.737251e+01  1.502152e-01 -2.014098e-01 
2.224298e+01  1.419001e-01 -2.013671e-01 
1.974516e+01  1.414160e-01 -2.061744e-01 
1.802026e+01  1.433267e-01 -2.080343e-01 
