4   1.5000    0.2066   -0.1634
   0.1615   -0.3705   -0.7576    12.741
   0.4158   -0.0319    3.5761     0.000
  -0.0073   -0.0059    4.1946     5.582
   0.0761    0.0511   -2.3195     5.796
