4   1.5000    0.1894   -0.1452
   0.1626   -0.3540   -0.5558    13.119
   0.4121   -0.0268    3.2159     0.000
   0.0000    0.0000    6.4277     3.743
   0.0754    0.0418   -3.9653     3.834
