2.854149e+01  1.302237e+02 
2.754029e+01  1.321907e+02 
2.722844e+01  1.327688e+02 
2.805005e+01  1.312109e+02 
2.835974e+01  1.305938e+02 
2.802526e+01  1.312596e+02 
2.828238e+01  1.307496e+02 
2.812274e+01  1.310676e+02 
2.862506e+01  1.300515e+02 
2.763706e+01  1.320081e+02 
2.798086e+01  1.313465e+02 
2.706376e+01  1.330678e+02 
2.626563e+01  1.344596e+02 
2.691279e+01  1.333382e+02 
2.590192e+01  1.350645e+02 
2.470291e+01  1.369464e+02 
2.488994e+01  1.366631e+02 
2.464862e+01  1.370279e+02 
2.485222e+01  1.367205e+02 
2.441143e+01  1.373809e+02 
2.467420e+01  1.369895e+02 
2.390252e+01  1.381209e+02 
2.415585e+01  1.377553e+02 
2.471936e+01  1.369216e+02 
2.491358e+01  1.366271e+02 
2.417984e+01  1.377204e+02 
2.425708e+01  1.376077e+02 
2.359018e+01  1.385643e+02 
2.365602e+01  1.384715e+02 
2.351707e+01  1.386670e+02 
2.413452e+01  1.377863e+02 
2.384224e+01  1.382071e+02 
2.427348e+01  1.375837e+02 
2.427958e+01  1.375748e+02 
2.370436e+01  1.384031e+02 
2.316238e+01  1.391596e+02 
2.341521e+01  1.388094e+02 
2.278267e+01  1.396773e+02 
2.218807e+01  1.404701e+02 
2.130062e+01  1.416191e+02 
2.060598e+01  1.424957e+02 
1.971891e+01  1.435936e+02 
1.995484e+01  1.433035e+02 
2.093367e+01  1.420843e+02 
2.119062e+01  1.417591e+02 
2.191561e+01  1.408269e+02 
2.217758e+01  1.404839e+02 
2.017679e+01  1.430294e+02 
2.132204e+01  1.415918e+02 
2.073575e+01  1.423332e+02 
1.982652e+01  1.434614e+02 
1.978341e+01  1.435144e+02 
2.076876e+01  1.422918e+02 
2.082830e+01  1.422170e+02 
2.290693e+01  1.395089e+02 
2.303018e+01  1.393409e+02 
2.514984e+01  1.362636e+02 
2.452230e+01  1.372165e+02 
2.451393e+01  1.372290e+02 
2.595946e+01  1.349699e+02 
2.479106e+01  1.368133e+02 
2.412043e+01  1.378068e+02 
2.576276e+01  1.352915e+02 
2.564571e+01  1.354805e+02 
2.460656e+01  1.370909e+02 
2.516789e+01  1.362356e+02 
2.489850e+01  1.366501e+02 
2.350811e+01  1.386795e+02 
2.305547e+01  1.393063e+02 
2.094591e+01  1.420689e+02 
