4   1.5000    0.1896   -0.1440
   0.1748   -0.3611   -1.1853     9.750
   0.4117   -0.0282    3.5843     0.000
  -0.0000   -0.0000   11.4569     2.231
   0.0731    0.0477  -11.0350     2.274
