1.301120e+01  1.487448e+02  1.819814e-01 -1.979762e-01  1.313252e-01  7.338312e+01  3.579005e+10  1.539286e-01 -2.483288e-01  8.885791e-01  6.825846e+00  1.975035e-01 
1.448081e+01  1.472702e+02  1.811597e-01 -2.116936e-01  1.570069e-01  7.308093e+01  3.579005e+10  1.509751e-01 -2.567685e-01  8.797574e-01  7.163483e+00  1.975800e-01 
1.574722e+01  1.493298e+02  1.829800e-01 -2.183074e-01  1.224237e-01  7.390190e+01  3.579005e+10  1.396836e-01 -2.652504e-01  8.896915e-01  6.207349e+00  1.981205e-01 
1.971746e+01  1.487925e+02  1.780146e-01 -2.206378e-01  8.689967e-02  7.354912e+01  3.579005e+10  1.387493e-01 -2.702610e-01  8.962465e-01  6.749971e+00  2.019584e-01 
2.055666e+01  1.469659e+02  1.824138e-01 -2.140804e-01  7.267015e-02  7.599158e+01  3.579005e+10  1.452027e-01 -2.736169e-01  8.940637e-01  6.905845e+00  2.016503e-01 
1.740704e+01  1.476924e+02  1.832811e-01 -2.128501e-01  1.318607e-01  7.563383e+01  3.579005e+10  1.489308e-01 -2.708944e-01  8.823355e-01  6.960860e+00  2.021013e-01 
1.559891e+01  1.475891e+02  1.824710e-01 -2.048700e-01  2.004968e-01  7.596823e+01  3.579005e+10  1.445705e-01 -2.573292e-01  8.803089e-01  5.812024e+00  2.025458e-01 
1.646198e+01  1.481360e+02  1.840916e-01 -2.117811e-01  1.661840e-01  7.721030e+01  3.579005e+10  1.465950e-01 -2.587727e-01  8.609108e-01  5.642045e+00  1.989307e-01 
1.691466e+01  1.467958e+02  1.817219e-01 -2.096908e-01  1.506435e-01  7.766744e+01  3.579005e+10  1.441868e-01 -2.568671e-01  8.595120e-01  4.426686e+00  1.925210e-01 
1.367513e+01  1.487308e+02  1.892111e-01 -2.139193e-01  8.091130e-02  7.815615e+01  3.579005e+10  1.489113e-01 -2.610086e-01  8.743806e-01  6.154292e+00  1.946744e-01 
1.149112e+01  1.509634e+02  1.790376e-01 -2.150253e-01  1.364787e-01  7.819420e+01  3.579005e+10  1.505987e-01 -2.620717e-01  8.953662e-01  7.013320e+00  1.905891e-01 
1.258177e+01  1.529671e+02  1.718292e-01 -2.120677e-01  1.816972e-01  7.931880e+01  3.579005e+10  1.436406e-01 -2.685596e-01  9.089336e-01  6.245020e+00  2.025264e-01 
1.086847e+01  1.523894e+02  1.759535e-01 -2.147254e-01  1.685574e-01  7.934780e+01  3.579005e+10  1.455681e-01 -2.661593e-01  9.029082e-01  6.785421e+00  1.956964e-01 
1.131552e+01  1.524239e+02  1.676713e-01 -2.228774e-01  1.332142e-01  7.963158e+01  3.579005e+10  1.489674e-01 -2.713559e-01  8.951218e-01  7.229591e+00  2.013474e-01 
1.188783e+01  1.532614e+02  1.611673e-01 -2.227276e-01  1.416546e-01  7.928269e+01  3.579005e+10  1.469239e-01 -2.737554e-01  9.027880e-01  6.759173e+00  1.995130e-01 
1.247114e+01  1.550853e+02  1.673100e-01 -2.287717e-01  1.121347e-01  7.947850e+01  3.579005e+10  1.433358e-01 -2.804481e-01  9.028181e-01  5.923119e+00  1.948889e-01 
1.203657e+01  1.533656e+02  1.674495e-01 -2.289146e-01  4.764286e-02  7.991546e+01  3.579005e+10  1.373169e-01 -2.808236e-01  9.089124e-01  6.157186e+00  1.979765e-01 
1.430538e+01  1.521244e+02  1.695764e-01 -2.252617e-01  2.404661e-02  7.976099e+01  3.579005e+10  1.368897e-01 -2.775188e-01  9.082406e-01  4.958644e+00  1.978529e-01 
1.453911e+01  1.516834e+02  1.617269e-01 -2.261116e-01  4.030816e-02  7.934923e+01  3.579005e+10  1.394305e-01 -2.780312e-01  8.980521e-01  5.514302e+00  2.017138e-01 
1.380549e+01  1.505578e+02  1.645718e-01 -2.253224e-01  2.976004e-02  7.777690e+01  3.579005e+10  1.371768e-01 -2.723940e-01  9.095645e-01  5.597507e+00  2.043681e-01 
1.859427e+01  1.515950e+02  1.593407e-01 -2.233914e-01  8.748540e-02  7.752002e+01  3.579005e+10  1.337578e-01 -2.721227e-01  9.019849e-01  5.553482e+00  1.996681e-01 
