4   1.5000    0.1960   -0.1637
   0.1631   -0.3628   -0.8086    12.548
   0.4114   -0.0282    2.5966     0.000
   0.0000    0.0000    7.5214     5.234
   0.0723    0.0486   -4.6389     5.315
