2.854149e+01  1.439525e+02 
2.846736e+01  1.430927e+02 
2.837102e+01  1.436708e+02 
2.996610e+01  1.421130e+02 
3.174412e+01  1.414959e+02 
2.985287e+01  1.421617e+02 
2.921187e+01  1.424797e+02 
2.917233e+01  1.444362e+02 
2.841717e+01  1.437747e+02 
3.094797e+01  1.451665e+02 
2.967790e+01  1.446908e+02 
2.834475e+01  1.435694e+02 
2.836890e+01  1.432862e+02 
2.836442e+01  1.436510e+02 
2.835245e+01  1.433436e+02 
2.858818e+01  1.440039e+02 
2.835367e+01  1.436126e+02 
2.979877e+01  1.447440e+02 
2.907424e+01  1.443784e+02 
2.834113e+01  1.435446e+02 
2.838223e+01  1.432502e+02 
2.901803e+01  1.443435e+02 
2.885185e+01  1.442308e+02 
2.873256e+01  1.441380e+02 
2.900230e+01  1.443335e+02 
2.833734e+01  1.434528e+02 
2.847921e+01  1.438736e+02 
2.838221e+01  1.432502e+02 
2.838587e+01  1.432413e+02 
2.865480e+01  1.440696e+02 
2.999578e+01  1.448261e+02 
2.924314e+01  1.444759e+02 
3.156036e+01  1.453524e+02 
3.063329e+01  1.450623e+02 
2.845825e+01  1.438432e+02 
2.833848e+01  1.435180e+02 
2.903663e+01  1.425857e+02 
3.083900e+01  1.451312e+02 
2.837948e+01  1.436936e+02 
2.840276e+01  1.437466e+02 
2.913629e+01  1.425240e+02 
2.926589e+01  1.424492e+02 
2.959182e+01  1.422812e+02 
2.838888e+01  1.432342e+02 
2.838366e+01  1.432466e+02 
2.886467e+01  1.442401e+02 
3.101117e+01  1.417248e+02 
3.047087e+01  1.419138e+02 
2.833898e+01  1.435242e+02 
2.891264e+01  1.426689e+02 
2.847378e+01  1.430834e+02 
2.838621e+01  1.437102e+02 
2.889531e+01  1.426812e+02 
3.005445e+01  1.420762e+02 
3.270022e+01  1.412307e+02 
3.109460e+01  1.416973e+02 
2.834473e+01  1.435693e+02 
2.858413e+01  1.439997e+02 
2.857267e+01  1.439874e+02 
2.836524e+01  1.432974e+02 
2.910538e+01  1.425427e+02 
2.840429e+01  1.432006e+02 
2.852662e+01  1.430136e+02 
3.125024e+01  1.416471e+02 
2.838535e+01  1.432425e+02 
3.192783e+01  1.414424e+02 
2.863098e+01  1.440470e+02 
2.890713e+01  1.426728e+02 
2.834856e+01  1.433613e+02 
2.925569e+01  1.444827e+02 
2.890667e+01  1.442698e+02 
2.833708e+01  1.434607e+02 
2.938445e+01  1.423852e+02 
2.873072e+01  1.428091e+02 
2.840570e+01  1.431978e+02 
2.834370e+01  1.435630e+02 
2.905017e+01  1.443636e+02 
2.884846e+01  1.442283e+02 
2.853873e+01  1.429991e+02 
2.850338e+01  1.430429e+02 
2.921548e+01  1.444606e+02 
2.833699e+01  1.434867e+02 
2.965835e+01  1.422497e+02 
3.488413e+01  1.407145e+02 
2.856586e+01  1.429679e+02 
2.833979e+01  1.434185e+02 
2.835862e+01  1.436314e+02 
2.872232e+01  1.441294e+02 
2.930869e+01  1.445112e+02 
2.898146e+01  1.443200e+02 
2.847852e+01  1.438726e+02 
2.843670e+01  1.438090e+02 
2.842093e+01  1.437816e+02 
2.874863e+01  1.427940e+02 
2.882994e+01  1.442146e+02 
2.834548e+01  1.435737e+02 
2.854464e+01  1.439561e+02 
2.886244e+01  1.442385e+02 
2.835419e+01  1.433364e+02 
2.945592e+01  1.445864e+02 
2.965042e+01  1.446784e+02 
2.850811e+01  1.439120e+02 
2.878716e+01  1.441820e+02 
3.018189e+01  1.448992e+02 
3.041808e+01  1.449868e+02 
2.840539e+01  1.431984e+02 
2.835438e+01  1.433356e+02 
2.856706e+01  1.429666e+02 
2.969654e+01  1.422319e+02 
2.833769e+01  1.434456e+02 
2.897554e+01  1.443161e+02 
2.911638e+01  1.425360e+02 
2.867842e+01  1.428551e+02 
2.850299e+01  1.430435e+02 
2.865373e+01  1.428780e+02 
2.835352e+01  1.436120e+02 
2.876834e+01  1.427778e+02 
2.874805e+01  1.441507e+02 
2.852355e+01  1.439312e+02 
2.853281e+01  1.439423e+02 
2.851907e+01  1.439257e+02 
3.012680e+01  1.448780e+02 
2.888668e+01  1.426874e+02 
2.977643e+01  1.421956e+02 
2.937786e+01  1.423886e+02 
2.866445e+01  1.428680e+02 
2.904760e+01  1.425787e+02 
